qiskit,shp_reduced,gleinig,topdown,dcsp,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
57,997,476,114,371,239,46,46,476,510,46,57,47,57
57,938,477,114,364,237,46,46,477,481,46,57,46,57
57,831,496,114,385,239,47,47,496,493,47,57,47,57
57,934,472,114,364,239,47,47,472,493,47,57,47,57
57,827,499,114,385,239,46,46,499,576,46,57,47,57
57,865,471,114,371,237,47,47,471,567,47,57,47,57
57,898,496,114,350,238,46,46,496,473,46,57,47,57
57,870,492,114,364,238,46,46,492,514,46,57,47,57
57,806,475,114,364,238,47,47,475,475,47,57,47,57
57,890,482,114,378,239,46,46,482,555,46,57,46,57
57,980,470,114,392,237,46,46,470,537,46,57,46,57
57,900,480,114,357,237,47,47,480,479,47,57,47,57
57,870,479,114,378,239,46,46,479,519,46,57,46,57
57,877,476,114,385,239,47,47,476,552,47,57,46,57
57,837,503,114,350,239,46,46,503,531,46,57,47,57
57,817,496,114,378,237,47,47,496,521,47,57,46,57
57,1016,477,114,385,239,46,46,477,575,46,57,46,57
57,841,480,114,399,238,47,47,480,537,47,57,46,57
57,995,474,114,371,236,47,47,474,500,47,57,47,57
57,797,489,114,364,239,46,46,489,554,46,57,46,57
57,762,500,114,364,239,47,47,500,541,47,57,47,57
57,922,496,114,378,236,46,46,496,534,46,57,46,57
57,858,497,114,385,238,47,47,497,533,47,57,47,57
57,919,470,114,378,239,47,47,470,518,47,57,47,57
57,817,478,114,364,239,47,47,478,493,47,57,47,57
57,855,499,114,371,237,46,46,499,528,46,57,47,57
57,932,468,114,364,238,46,46,468,498,46,57,46,57
57,802,480,114,385,237,47,47,480,578,47,57,47,57
57,876,505,114,343,237,46,46,505,537,46,57,46,57
57,840,549,114,385,239,47,47,549,555,47,57,46,57
57,958,489,114,350,236,46,46,489,498,46,57,46,57
57,988,520,114,385,238,47,47,520,516,47,57,47,57
57,966,506,114,364,236,47,47,506,515,47,57,47,57
57,811,466,114,392,239,46,46,466,537,46,57,46,57
57,862,479,114,378,236,47,47,479,483,47,57,47,57
57,1065,477,114,378,239,46,46,477,524,46,57,46,57
57,944,479,114,378,238,46,46,479,513,46,57,46,57
57,1039,493,114,378,239,46,46,493,545,46,57,46,57
57,891,473,114,378,238,46,46,473,516,46,57,47,57
57,850,471,114,371,239,47,47,471,535,47,57,46,57
57,1033,478,114,378,239,47,47,478,479,47,57,46,57
57,805,473,114,357,237,47,47,473,554,47,57,46,57
57,832,501,114,350,237,47,47,501,470,47,57,47,57
57,944,475,114,364,237,47,47,475,562,47,57,47,57
57,972,526,114,392,238,47,47,526,557,47,57,47,57
57,1008,487,114,378,239,47,47,487,521,47,57,47,57
57,908,501,114,364,238,46,46,501,518,46,57,46,57
57,904,476,114,378,236,46,46,476,449,46,57,47,57
57,891,515,114,378,239,47,47,515,514,47,57,47,57
57,899,526,114,371,239,46,46,526,529,46,57,47,57
57,1024,478,114,378,236,46,46,478,503,46,57,46,57
57,846,473,114,364,236,46,46,473,518,46,57,46,57
57,913,479,114,378,237,47,47,479,561,47,57,47,57
57,854,473,114,378,239,46,46,473,543,46,57,46,57
57,912,520,114,392,239,46,46,520,526,46,57,47,57
57,1008,494,114,378,238,47,47,494,544,47,57,47,57
57,873,464,114,385,238,46,46,464,524,46,57,47,57
57,919,471,114,378,236,47,47,471,525,47,57,47,57
57,897,481,114,357,237,46,46,481,539,46,57,47,57
57,893,498,114,371,235,47,47,498,501,47,57,47,57
57,902,493,114,385,239,46,46,493,549,46,57,46,57
57,929,479,114,364,238,47,47,479,477,47,57,47,57
57,968,478,114,385,238,47,47,478,527,47,57,47,57
57,866,470,114,364,239,47,47,470,491,47,57,47,57
57,833,479,114,364,239,47,47,479,507,47,57,46,57
57,961,479,114,385,237,46,46,479,543,46,57,46,57
57,930,477,114,378,239,46,46,477,487,46,57,47,57
57,850,479,114,364,238,47,47,479,509,47,57,46,57
57,918,479,114,392,239,47,47,479,552,47,57,47,57
57,851,493,114,364,238,46,46,493,526,46,57,47,57
57,993,502,114,385,239,47,47,502,568,47,57,47,57
57,757,503,114,357,237,46,46,503,519,46,57,46,57
57,940,498,114,392,236,46,46,498,583,46,57,46,57
57,911,522,114,371,239,46,46,522,535,46,57,46,57
57,920,471,114,364,238,46,46,471,523,46,57,46,57
57,832,519,114,378,239,47,47,519,510,47,57,47,57
57,897,505,114,385,237,47,47,505,528,47,57,46,57
57,968,472,114,385,236,47,47,472,500,47,57,47,57
57,938,474,114,385,238,47,47,474,560,47,57,47,57
57,738,474,114,364,237,46,46,474,530,46,57,47,57
57,866,479,114,364,238,47,47,479,533,47,57,47,57
57,935,472,114,378,236,46,46,472,554,46,57,46,57
57,838,470,114,378,239,46,46,470,506,46,57,47,57
57,916,479,114,385,238,46,46,479,600,46,57,47,57
57,954,481,114,364,239,46,46,481,552,46,57,47,57
57,938,499,114,364,238,47,47,499,513,47,57,46,57
57,866,474,114,371,238,46,46,474,510,46,57,46,57
57,839,478,114,350,239,47,47,478,542,47,57,46,57
57,900,476,114,350,239,46,46,476,478,46,57,46,57
57,850,472,114,392,239,47,47,472,579,47,57,46,57
57,1040,472,114,385,239,47,47,472,493,47,57,47,57
57,927,525,114,378,239,46,46,525,505,46,57,47,57
57,904,469,114,392,239,46,46,469,487,46,57,46,57
57,846,499,114,357,237,47,47,499,502,47,57,46,57
57,995,504,114,378,238,46,46,504,547,46,57,46,57
57,902,472,114,392,239,46,46,472,545,46,57,46,57
57,849,481,114,371,238,47,47,481,486,47,57,47,57
57,873,500,114,364,239,47,47,500,500,47,57,46,57
57,817,502,114,378,237,46,46,502,563,46,57,46,57
57,1063,496,114,399,239,46,46,496,543,46,57,46,57
57,873,489,114,385,238,47,47,489,512,47,57,47,57
57,907,503,114,357,235,47,47,503,474,47,57,47,57
57,1008,473,114,371,239,47,47,473,481,47,57,47,57
57,980,494,114,385,237,47,47,494,585,47,57,46,57
57,890,504,114,385,239,46,46,504,563,46,57,47,57
57,950,470,114,350,238,47,47,470,516,47,57,47,57
57,999,497,114,378,238,46,46,497,520,46,57,46,57
57,844,519,114,385,239,46,46,519,524,46,57,46,57
57,802,498,114,385,238,46,46,498,521,46,57,47,57
57,871,522,114,378,239,46,46,522,547,46,57,46,57
57,972,475,114,364,239,46,46,475,516,46,57,46,57
57,802,504,114,364,237,46,46,504,551,46,57,47,57
57,886,476,114,392,239,46,46,476,567,46,57,46,57
57,952,476,114,343,239,46,46,476,499,46,57,47,57
57,869,502,114,364,236,46,46,502,546,46,57,47,57
57,824,500,114,364,239,47,47,500,476,47,57,46,57
57,969,475,114,392,238,46,46,475,529,46,57,47,57
57,876,497,114,371,239,47,47,497,531,47,57,47,57
57,901,471,114,378,238,46,46,471,536,46,57,47,57
57,1092,470,114,385,239,46,46,470,567,46,57,47,57
57,981,473,114,357,237,47,47,473,528,47,57,47,57
57,957,475,114,371,239,46,46,475,498,46,57,46,57
57,908,502,114,364,239,46,46,502,535,46,57,47,57
57,838,496,114,364,238,47,47,496,520,47,57,47,57
57,861,472,114,371,234,46,46,472,453,46,57,46,57
57,797,481,114,378,239,47,47,481,524,47,57,46,57
57,903,472,114,350,236,46,46,472,512,46,57,47,57
57,832,478,114,378,235,46,46,478,461,46,57,47,57
57,911,481,114,392,239,47,47,481,537,47,57,46,57
57,838,471,114,371,239,47,47,471,495,47,57,46,57
57,938,471,114,385,238,46,46,471,504,46,57,47,57
57,974,475,114,378,239,46,46,475,565,46,57,46,57
57,812,472,114,385,238,47,47,472,548,47,57,47,57
57,852,496,114,385,238,46,46,496,596,46,57,46,57
57,921,470,114,371,238,47,47,470,500,47,57,46,57
57,689,503,114,357,238,47,47,503,499,47,57,47,57
57,798,495,114,364,236,47,47,495,582,47,57,46,57
57,851,477,114,371,237,47,47,477,536,47,57,46,57
57,1050,513,114,364,238,47,47,513,523,47,57,46,57
57,821,472,114,378,239,46,46,472,548,46,57,47,57
57,974,491,114,385,238,47,47,491,518,47,57,47,57
57,942,474,114,371,238,46,46,474,546,46,57,46,57
57,863,472,114,371,238,47,47,472,517,47,57,46,57
57,869,502,114,385,239,46,46,502,566,46,57,46,57
57,859,466,114,364,239,47,47,466,501,47,57,46,57
57,915,502,114,357,239,46,46,502,499,46,57,46,57
57,839,506,114,343,238,46,46,506,500,46,57,47,57
57,849,477,114,364,237,46,46,477,558,46,57,46,57
57,951,477,114,385,239,46,46,477,561,46,57,46,57
57,849,522,114,371,238,47,47,522,544,47,57,47,57
57,960,475,114,371,238,47,47,475,540,47,57,46,57
57,838,475,114,371,239,47,47,475,585,47,57,47,57
57,846,479,114,357,236,46,46,479,505,46,57,47,57
57,854,495,114,378,235,47,47,495,476,47,57,47,57
57,821,474,114,385,236,46,46,474,565,46,57,46,57
57,972,480,114,350,238,46,46,480,490,46,57,46,57
57,826,473,114,364,239,46,46,473,550,46,57,47,57
57,816,474,114,371,237,47,47,474,540,47,57,47,57
57,1075,472,114,371,238,47,47,472,510,47,57,46,57
57,959,496,114,371,239,47,47,496,588,47,57,46,57
57,812,476,114,371,237,46,46,476,532,46,57,46,57
57,881,482,114,378,238,46,46,482,527,46,57,47,57
57,919,473,114,378,239,47,47,473,547,47,57,47,57
57,834,473,114,378,239,47,47,473,506,47,57,46,57
57,833,498,114,364,236,47,47,498,505,47,57,47,57
57,950,477,114,357,239,46,46,477,497,46,57,46,57
57,899,502,114,392,238,46,46,502,559,46,57,46,57
57,949,500,114,378,239,47,47,500,512,47,57,47,57
57,954,503,114,378,238,46,46,503,540,46,57,46,57
57,769,492,114,371,237,46,46,492,548,46,57,47,57
57,889,474,114,392,237,46,46,474,535,46,57,47,57
57,817,495,114,371,236,47,47,495,586,47,57,46,57
57,848,478,114,392,235,46,46,478,560,46,57,46,57
57,769,474,114,371,237,46,46,474,517,46,57,46,57
57,903,509,114,378,238,46,46,509,563,46,57,46,57
57,727,472,114,357,232,47,47,472,466,47,57,46,57
57,902,504,114,378,237,47,47,504,532,47,57,47,57
57,907,499,114,371,234,46,46,499,518,46,57,46,57
57,963,467,114,392,239,47,47,467,547,47,57,46,57
57,1029,475,114,385,239,46,46,475,560,46,57,46,57
57,920,497,114,364,236,46,46,497,551,46,57,46,57
57,843,470,114,350,235,47,47,470,479,47,57,46,57
57,864,469,114,364,236,46,46,469,525,46,57,47,57
57,868,523,114,392,239,46,46,523,536,46,57,46,57
57,863,499,114,371,237,47,47,499,554,47,57,47,57
57,849,515,114,385,238,47,47,515,567,47,57,47,57
57,813,525,114,399,239,46,46,525,541,46,57,47,57
57,959,500,114,378,237,46,46,500,532,46,57,46,57
57,869,499,114,357,239,46,46,499,536,46,57,46,57
57,899,476,114,378,237,46,46,476,515,46,57,46,57
57,850,498,114,371,239,46,46,498,557,46,57,46,57
57,992,469,114,357,239,47,47,469,517,47,57,46,57
57,924,505,114,378,239,47,47,505,556,47,57,47,57
57,875,506,114,357,239,46,46,506,522,46,57,46,57
57,888,470,114,371,237,47,47,470,541,47,57,47,57
57,1049,490,114,385,237,47,47,490,539,47,57,46,57
57,1036,476,114,371,238,47,47,476,493,47,57,47,57
57,773,474,114,364,239,47,47,474,534,47,57,47,57
57,843,477,114,357,239,47,47,477,484,47,57,46,57
57,978,470,114,392,239,46,46,470,547,46,57,46,57
57,948,500,114,364,237,47,47,500,511,47,57,46,57
57,859,498,114,385,238,46,46,498,522,46,57,47,57
57,932,476,114,392,239,47,47,476,548,47,57,47,57
57,828,478,114,378,239,47,47,478,517,47,57,47,57
57,1068,472,114,371,238,47,47,472,502,47,57,46,57
57,867,496,114,378,239,47,47,496,545,47,57,46,57
57,848,524,114,350,239,47,47,524,540,47,57,46,57
57,974,497,114,371,237,47,47,497,559,47,57,47,57
57,1015,502,114,371,239,47,47,502,506,47,57,46,57
57,865,472,114,385,239,47,47,472,561,47,57,46,57
57,914,507,114,357,238,47,47,507,536,47,57,46,57
57,847,480,114,378,239,46,46,480,572,46,57,46,57
57,1007,510,114,392,239,47,47,510,569,47,57,46,57
57,901,499,114,350,239,47,47,499,505,47,57,46,57
57,884,529,114,371,237,47,47,529,518,47,57,46,57
57,697,474,114,371,237,47,47,474,516,47,57,47,57
57,874,496,114,385,237,46,46,496,541,46,57,47,57
57,925,482,114,371,238,47,47,482,514,47,57,47,57
57,957,518,114,385,239,46,46,518,540,46,57,47,57
57,826,468,114,350,239,46,46,468,521,46,57,47,57
57,877,494,114,371,237,46,46,494,545,46,57,46,57
57,833,497,114,385,238,46,46,497,563,46,57,47,57
57,949,496,114,392,237,47,47,496,545,47,57,46,57
57,749,482,114,364,236,46,46,482,492,46,57,46,57
57,845,473,114,385,239,47,47,473,552,47,57,46,57
57,963,479,114,357,236,47,47,479,511,47,57,47,57
57,867,495,114,378,239,46,46,495,591,46,57,46,57
57,900,476,114,385,238,46,46,476,555,46,57,47,57
57,742,476,114,350,237,46,46,476,543,46,57,46,57
57,959,501,114,364,237,47,47,501,505,47,57,47,57
57,888,536,114,378,238,46,46,536,570,46,57,47,57
57,822,499,114,343,238,46,46,499,516,46,57,46,57
57,890,479,114,357,239,46,46,479,570,46,57,46,57
57,741,495,114,364,238,47,47,495,531,47,57,46,57
57,968,476,114,378,236,47,47,476,510,47,57,47,57
57,727,479,114,385,238,47,47,479,538,47,57,46,57
57,950,473,114,371,238,46,46,473,515,46,57,47,57
57,894,476,114,392,239,47,47,476,534,47,57,47,57
57,835,496,114,385,237,47,47,496,559,47,57,46,57
57,905,479,114,371,238,47,47,479,529,47,57,46,57
57,877,497,114,378,239,46,46,497,532,46,57,46,57
57,924,473,114,371,235,47,47,473,541,47,57,46,57
57,914,495,114,378,239,47,47,495,538,47,57,46,57
57,916,526,114,378,239,46,46,526,526,46,57,46,57
57,1015,500,114,350,239,46,46,500,509,46,57,47,57
57,951,472,114,385,237,47,47,472,521,47,57,47,57
57,994,474,114,364,238,47,47,474,526,47,57,46,57
57,902,478,114,399,236,46,46,478,548,46,57,46,57
57,853,483,114,378,237,47,47,483,529,47,57,46,57
57,840,475,114,364,237,47,47,475,506,47,57,47,57
57,1019,480,114,378,237,47,47,480,498,47,57,47,57
57,982,500,114,371,239,47,47,500,555,47,57,47,57
57,806,494,114,371,239,47,47,494,514,47,57,47,57
57,886,498,114,392,239,47,47,498,562,47,57,47,57
57,910,502,114,385,237,46,46,502,570,46,57,46,57
57,832,491,114,357,238,47,47,491,492,47,57,46,57
57,955,501,114,364,235,47,47,501,533,47,57,46,57
57,1025,472,114,378,239,47,47,472,540,47,57,46,57
57,842,469,114,371,239,47,47,469,503,47,57,46,57
57,938,501,114,385,239,47,47,501,601,47,57,47,57
57,781,482,114,350,237,46,46,482,551,46,57,47,57
57,965,505,114,357,237,47,47,505,562,47,57,46,57
57,905,474,114,378,235,46,46,474,553,46,57,46,57
57,854,476,114,371,239,47,47,476,550,47,57,47,57
57,911,468,114,392,239,46,46,468,509,46,57,46,57
57,908,478,114,357,239,46,46,478,510,46,57,46,57
57,908,475,114,371,236,46,46,475,536,46,57,46,57
57,771,474,114,392,236,46,46,474,538,46,57,46,57
57,938,477,114,385,239,46,46,477,519,46,57,46,57
57,880,473,114,385,235,47,47,473,553,47,57,47,57
57,958,500,114,378,238,46,46,500,530,46,57,47,57
57,938,491,114,385,239,46,46,491,495,46,57,46,57
57,1087,477,114,385,237,46,46,477,511,46,57,46,57
57,839,477,114,378,239,46,46,477,573,46,57,46,57
57,794,488,114,364,237,47,47,488,489,47,57,46,57
57,840,476,114,392,232,47,47,476,527,47,57,47,57
57,824,475,114,371,239,47,47,475,486,47,57,46,57
57,970,472,114,399,239,47,47,472,528,47,57,46,57
57,832,478,114,364,235,47,47,478,527,47,57,47,57
57,862,496,114,350,238,46,46,496,525,46,57,46,57
57,896,501,114,371,238,47,47,501,542,47,57,47,57
57,866,470,114,399,239,46,46,470,542,46,57,47,57
57,883,481,114,350,239,46,46,481,534,46,57,46,57
57,838,518,114,357,239,46,46,518,506,46,57,47,57
57,871,497,114,392,239,46,46,497,520,46,57,47,57
57,842,481,114,392,237,46,46,481,535,46,57,46,57
57,936,475,114,392,239,46,46,475,544,46,57,46,57
57,930,472,114,392,237,47,47,472,587,47,57,46,57
57,894,492,114,385,238,47,47,492,547,47,57,47,57
57,713,473,114,385,238,46,46,473,525,46,57,47,57
57,838,497,114,364,237,47,47,497,524,47,57,47,57
57,907,510,114,371,238,46,46,510,530,46,57,47,57
57,743,476,114,364,239,47,47,476,557,47,57,46,57
57,973,494,114,399,237,47,47,494,579,47,57,46,57
57,878,500,114,371,238,47,47,500,569,47,57,47,57
57,787,472,114,385,238,46,46,472,587,46,57,46,57
57,911,475,114,392,236,47,47,475,571,47,57,47,57
57,906,495,114,385,239,46,46,495,537,46,57,46,57
57,886,499,114,378,239,46,46,499,513,46,57,46,57
57,874,475,114,350,239,46,46,475,575,46,57,46,57
57,757,477,114,378,239,47,47,477,516,47,57,46,57
57,923,479,114,371,236,46,46,479,469,46,57,46,57
57,849,473,114,378,236,47,47,473,539,47,57,46,57
57,849,469,114,364,239,47,47,469,547,47,57,46,57
57,962,506,114,378,238,46,46,506,518,46,57,46,57
57,861,474,114,378,237,46,46,474,482,46,57,47,57
57,991,498,114,399,237,47,47,498,540,47,57,47,57
57,964,477,114,378,238,46,46,477,520,46,57,47,57
57,894,467,114,343,237,46,46,467,561,46,57,46,57
57,883,477,114,392,238,46,46,477,481,46,57,46,57
57,930,472,114,357,239,47,47,472,537,47,57,46,57
57,832,476,114,378,238,46,46,476,543,46,57,46,57
57,958,475,114,371,237,46,46,475,578,46,57,46,57
57,1039,499,114,371,238,47,47,499,487,47,57,47,57
57,859,497,114,371,236,47,47,497,513,47,57,46,57
57,936,474,114,392,237,46,46,474,545,46,57,47,57
57,848,495,114,378,237,47,47,495,530,47,57,47,57
57,891,495,114,378,239,47,47,495,508,47,57,46,57
57,844,474,114,378,238,47,47,474,548,47,57,46,57
57,1117,503,114,371,239,47,47,503,467,47,57,47,57
57,1066,500,114,378,239,46,46,500,560,46,57,47,57
57,792,493,114,364,236,46,46,493,518,46,57,47,57
57,985,507,114,385,238,47,47,507,510,47,57,46,57
57,868,474,114,371,239,46,46,474,516,46,57,46,57
57,1010,478,114,385,237,47,47,478,491,47,57,46,57
57,783,492,114,385,237,46,46,492,539,46,57,47,57
57,839,504,114,378,239,46,46,504,525,46,57,47,57
57,872,499,114,385,238,47,47,499,576,47,57,47,57
57,1000,480,114,350,236,46,46,480,528,46,57,46,57
57,893,476,114,357,239,47,47,476,577,47,57,46,57
57,898,490,114,336,238,46,46,490,531,46,57,46,57
57,1002,474,114,378,239,46,46,474,555,46,57,47,57
57,937,502,114,378,236,47,47,502,537,47,57,47,57
57,958,483,114,371,233,47,47,483,517,47,57,46,57
57,1085,476,114,371,236,47,47,476,543,47,57,47,57
57,919,478,114,371,237,46,46,478,550,46,57,46,57
57,787,499,114,364,238,47,47,499,547,47,57,46,57
57,884,528,114,392,235,46,46,528,523,46,57,46,57
57,807,471,114,385,239,47,47,471,564,47,57,47,57
57,891,472,114,364,235,46,46,472,495,46,57,46,57
57,765,477,114,371,237,47,47,477,519,47,57,46,57
57,899,471,114,364,239,47,47,471,478,47,57,47,57
57,899,471,114,364,236,46,46,471,515,46,57,47,57
57,1099,522,114,364,238,47,47,522,495,47,57,47,57
57,894,475,114,371,238,46,46,475,556,46,57,46,57
57,856,480,114,357,238,46,46,480,491,46,57,47,57
57,931,477,114,371,238,47,47,477,573,47,57,47,57
57,933,506,114,357,239,46,46,506,499,46,57,46,57
57,875,501,114,378,237,46,46,501,513,46,57,46,57
57,939,491,114,364,237,46,46,491,495,46,57,46,57
57,883,504,114,385,236,46,46,504,547,46,57,47,57
57,936,482,114,385,237,47,47,482,506,47,57,47,57
57,1017,507,114,385,238,46,46,507,558,46,57,46,57
57,808,470,114,378,239,46,46,470,489,46,57,47,57
57,869,500,114,364,236,46,46,500,488,46,57,46,57
57,943,494,114,392,239,47,47,494,532,47,57,47,57
57,851,504,114,350,237,46,46,504,554,46,57,47,57
57,767,502,114,364,238,46,46,502,562,46,57,46,57
57,866,504,114,385,239,47,47,504,523,47,57,46,57
57,923,476,114,385,239,46,46,476,535,46,57,47,57
57,988,496,114,364,237,47,47,496,506,47,57,46,57
57,927,474,114,378,239,47,47,474,514,47,57,46,57
57,863,476,114,371,238,47,47,476,484,47,57,46,57
57,933,473,114,357,239,47,47,473,512,47,57,47,57
57,877,476,114,364,239,47,47,476,533,47,57,47,57
57,903,500,114,385,239,46,46,500,559,46,57,46,57
57,856,524,114,378,238,46,46,524,523,46,57,47,57
57,955,479,114,385,238,46,46,479,515,46,57,47,57
57,792,503,114,364,236,46,46,503,543,46,57,47,57
57,867,505,114,364,238,46,46,505,524,46,57,46,57
57,990,502,114,385,236,46,46,502,563,46,57,46,57
57,878,496,114,378,236,47,47,496,559,47,57,47,57
57,879,476,114,371,239,47,47,476,490,47,57,47,57
57,874,475,114,392,236,47,47,475,590,47,57,47,57
57,848,471,114,378,239,46,46,471,531,46,57,46,57
57,760,479,114,392,237,46,46,479,491,46,57,46,57
57,807,475,114,392,239,46,46,475,578,46,57,46,57
57,980,496,114,392,239,46,46,496,537,46,57,47,57
57,832,469,114,392,239,46,46,469,555,46,57,47,57
57,809,472,114,336,238,47,47,472,509,47,57,46,57
57,924,477,114,371,238,46,46,477,529,46,57,46,57
57,952,486,114,357,239,46,46,486,495,46,57,46,57
57,892,506,114,371,239,46,46,506,523,46,57,47,57
57,912,475,114,364,237,46,46,475,495,46,57,47,57
57,1034,474,114,385,238,46,46,474,586,46,57,47,57
57,978,501,114,364,234,46,46,501,535,46,57,47,57
57,1025,503,114,385,239,46,46,503,578,46,57,46,57
57,1071,499,114,364,237,47,47,499,549,47,57,46,57
57,877,500,114,350,238,47,47,500,490,47,57,47,57
