qiskit,shp_reduced,gleinig,topdown,dcsp,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
120,1389,772,240,665,398,99,99,772,867,4043,120,127,120
120,1435,753,240,721,394,100,100,753,944,3624,120,127,120
120,1363,701,240,700,398,100,100,701,851,4051,120,127,120
120,1512,748,240,665,400,100,100,748,861,3614,120,127,120
120,1355,722,240,735,400,100,100,722,891,3626,120,126,120
120,1465,759,240,770,400,100,100,759,812,3051,120,126,120
120,1166,756,240,700,388,100,100,756,768,3189,120,126,120
120,1313,758,240,700,398,99,99,758,796,3622,120,126,120
120,1302,754,240,686,390,100,100,754,825,3486,120,127,120
120,1296,732,240,777,396,100,100,732,937,3339,120,127,120
120,1399,706,240,735,393,99,99,706,885,4192,120,127,120
120,1238,756,240,714,397,100,100,756,902,3766,120,127,120
120,1364,706,240,728,398,100,100,706,847,3630,120,127,120
120,1653,782,240,763,395,100,100,782,827,3627,120,126,120
120,1670,740,240,700,394,99,99,740,928,4198,120,126,120
120,1382,729,240,728,400,99,99,729,893,3044,120,126,120
120,1389,726,240,700,400,99,99,726,792,3206,120,126,120
120,1494,829,240,721,396,100,100,829,877,3341,120,127,120
120,1241,755,240,686,400,100,100,755,867,4339,120,126,120
120,1262,716,240,749,398,100,100,716,819,3619,120,127,120
120,1245,741,240,749,398,99,99,741,822,3044,120,127,120
120,1257,710,240,707,396,99,99,710,884,4063,120,127,120
120,1466,813,240,763,400,100,100,813,871,3480,120,127,120
120,1452,726,240,763,398,100,100,726,856,3915,120,126,120
120,1393,792,240,749,398,100,100,792,830,3332,120,126,120
120,1615,689,240,714,399,100,100,689,884,3199,120,126,120
120,1370,773,240,686,399,99,99,773,895,3621,120,127,120
120,1343,692,240,735,399,99,99,692,897,4052,120,126,120
120,1395,755,240,749,391,100,100,755,815,3335,120,127,120
120,1388,748,240,749,398,99,99,748,968,3775,120,126,120
120,1448,707,240,707,400,100,100,707,799,3482,120,127,120
120,1420,729,240,693,398,100,100,729,838,3925,120,127,120
120,1329,770,240,728,394,100,100,770,856,3620,120,126,120
120,1366,726,240,707,392,100,100,726,837,4356,120,126,120
120,1401,708,240,679,397,100,100,708,863,4035,120,126,120
120,1442,703,240,700,399,100,100,703,818,4057,120,127,120
120,1453,771,240,735,394,100,100,771,891,3615,120,127,120
120,1388,719,240,700,399,100,100,719,930,4203,120,126,120
120,1488,705,240,714,400,100,100,705,859,3771,120,127,120
120,1493,743,240,665,399,100,100,743,771,3624,120,127,120
120,1476,711,240,721,397,99,99,711,889,3619,120,127,120
120,1529,753,240,763,398,100,100,753,869,3907,120,127,120
120,1667,754,240,714,400,100,100,754,844,3760,120,126,120
120,1554,733,240,721,396,100,100,733,853,3772,120,127,120
120,1354,712,240,707,398,100,100,712,894,4044,120,127,120
120,1458,769,240,770,395,100,100,769,836,3623,120,126,120
120,1362,724,240,728,398,100,100,724,885,3776,120,127,120
120,1313,781,240,707,399,99,99,781,847,3471,120,127,120
120,1365,686,240,707,397,100,100,686,875,3634,120,126,120
120,1536,774,240,707,400,99,99,774,826,3055,120,127,120
120,1337,713,240,686,389,100,100,713,818,2752,120,126,120
120,1579,721,240,693,396,99,99,721,831,3475,120,126,120
120,1390,752,240,742,396,99,99,752,921,4067,120,126,120
120,1439,715,240,686,397,100,100,715,841,4191,120,127,120
120,1352,762,240,693,392,100,100,762,850,3492,120,126,120
120,1308,709,240,693,400,100,100,709,850,3480,120,127,120
120,1425,757,240,777,400,100,100,757,911,3200,120,127,120
120,1423,755,240,756,396,100,100,755,929,4039,120,126,120
120,1309,682,240,693,398,100,100,682,958,4060,120,126,120
120,1696,774,240,672,398,99,99,774,877,2908,120,127,120
120,1305,744,240,756,396,100,100,744,885,3330,120,126,120
120,1495,715,240,749,400,100,100,715,902,3632,120,126,120
120,1426,797,240,714,396,100,100,797,916,3770,120,126,120
120,1351,768,240,735,398,100,100,768,876,3477,120,127,120
120,1485,718,240,714,400,100,100,718,865,4060,120,127,120
120,1476,724,240,770,400,99,99,724,894,3481,120,127,120
120,1251,751,240,735,400,100,100,751,932,3480,120,127,120
120,1467,758,240,749,395,100,100,758,868,3336,120,126,120
120,1399,810,240,742,397,99,99,810,877,3333,120,127,120
120,1411,785,240,756,398,99,99,785,918,4193,120,127,120
120,1318,745,240,707,391,99,99,745,845,3902,120,127,120
120,1317,744,240,770,392,99,99,744,862,3334,120,126,120
120,1539,706,240,707,392,99,99,706,846,3340,120,126,120
120,1218,739,240,686,393,100,100,739,828,2766,120,127,120
120,1456,734,240,686,400,100,100,734,802,3772,120,127,120
120,1393,679,240,756,396,100,100,679,833,3332,120,127,120
120,1509,748,240,735,398,99,99,748,845,3626,120,126,120
120,1368,728,240,735,398,100,100,728,794,2893,120,127,120
120,1404,739,240,728,392,100,100,739,875,3620,120,127,120
120,1209,768,240,721,397,99,99,768,880,3761,120,127,120
120,1393,768,240,721,394,100,100,768,883,3623,120,126,120
120,1292,716,240,686,396,100,100,716,832,2912,120,126,120
120,1477,710,240,693,393,99,99,710,874,4182,120,126,120
120,1359,734,240,693,394,100,100,734,887,4205,120,127,120
120,1461,681,240,714,400,100,100,681,802,3194,120,127,120
120,1392,707,240,742,398,99,99,707,902,3764,120,127,120
120,1459,756,240,735,398,100,100,756,895,3481,120,127,120
120,1357,773,240,721,396,99,99,773,856,3182,120,126,120
120,1286,770,240,728,397,100,100,770,854,3758,120,126,120
120,1483,800,240,742,395,100,100,800,872,3195,120,126,120
120,1370,737,240,749,387,100,100,737,890,3195,120,127,120
120,1530,707,240,763,400,99,99,707,804,2768,120,126,120
120,1426,745,240,693,394,100,100,745,771,3466,120,127,120
120,1209,733,240,784,396,100,100,733,857,3629,120,127,120
120,1524,743,240,700,396,100,100,743,901,3767,120,126,120
120,1365,695,240,693,399,99,99,695,817,3481,120,127,120
120,1498,720,240,707,396,100,100,720,926,3329,120,127,120
120,1342,735,240,735,400,100,100,735,866,3623,120,126,120
120,1375,778,240,721,398,100,100,778,881,3475,120,126,120
120,1390,724,240,756,400,100,100,724,933,3189,120,126,120
120,1264,692,240,763,400,100,100,692,900,3339,120,126,120
120,1471,741,240,679,398,100,100,741,874,3486,120,126,120
120,1300,739,240,693,400,100,100,739,836,3185,120,127,120
120,1552,773,240,707,399,100,100,773,858,3922,120,126,120
120,1453,776,240,756,399,100,100,776,867,3334,120,127,120
120,1445,808,240,728,400,99,99,808,927,3195,120,126,120
120,1398,751,240,728,396,99,99,751,844,3190,120,127,120
120,1428,723,240,707,396,100,100,723,799,3767,120,126,120
120,1443,750,240,721,396,99,99,750,923,4058,120,127,120
120,1578,785,240,700,399,100,100,785,857,3612,120,127,120
120,1522,704,240,756,399,100,100,704,896,3472,120,127,120
120,1503,814,240,721,399,100,100,814,916,4190,120,127,120
120,1378,749,240,756,389,99,99,749,926,3483,120,127,120
120,1374,706,240,714,399,100,100,706,832,3483,120,127,120
120,1293,750,240,749,398,100,100,750,854,3910,120,126,120
120,1452,745,240,672,396,99,99,745,842,3481,120,127,120
120,1602,713,240,693,399,99,99,713,802,2041,120,127,120
120,1471,690,240,714,392,100,100,690,870,3772,120,126,120
120,1424,750,240,735,399,99,99,750,898,3330,120,126,120
120,1536,783,240,693,397,99,99,783,821,3181,120,127,120
120,1423,729,240,742,400,99,99,729,916,4053,120,126,120
120,1520,771,240,707,400,100,100,771,877,4201,120,127,120
120,1563,757,240,714,400,99,99,757,868,3621,120,127,120
120,1467,742,240,721,393,99,99,742,910,3769,120,126,120
120,1320,718,240,749,398,100,100,718,908,3772,120,126,120
120,1484,705,240,735,399,99,99,705,924,4479,120,127,120
120,1504,718,240,665,398,99,99,718,914,4054,120,126,120
120,1584,745,240,777,398,99,99,745,857,4060,120,127,120
120,1344,712,240,749,400,100,100,712,936,3476,120,127,120
120,1536,752,240,763,392,100,100,752,813,3487,120,126,120
120,1365,718,240,672,399,99,99,718,818,3205,120,127,120
120,1429,741,240,679,396,99,99,741,839,3905,120,126,120
120,1498,738,240,735,394,100,100,738,757,3198,120,126,120
120,1600,750,240,742,400,99,99,750,876,4192,120,126,120
120,1304,689,240,672,400,100,100,689,860,4206,120,126,120
120,1481,718,240,700,394,100,100,718,870,3916,120,126,120
120,1387,772,240,700,400,99,99,772,884,4199,120,126,120
120,1321,752,240,707,396,100,100,752,820,3341,120,126,120
120,1268,684,240,728,398,100,100,684,898,3477,120,127,120
120,1591,707,240,763,393,99,99,707,881,3619,120,126,120
120,1509,704,240,686,394,99,99,704,813,2480,120,127,120
120,1505,752,240,728,399,99,99,752,912,3917,120,126,120
120,1526,829,240,707,400,99,99,829,826,3479,120,126,120
120,1522,810,240,679,391,100,100,810,797,3182,120,127,120
120,1445,754,240,707,399,100,100,754,871,3476,120,126,120
120,1509,701,240,714,394,99,99,701,908,4050,120,127,120
120,1362,758,240,686,395,100,100,758,849,4189,120,127,120
120,1428,730,240,686,398,100,100,730,844,3050,120,127,120
120,1473,734,240,749,399,99,99,734,891,4043,120,127,120
120,1408,740,240,749,396,100,100,740,860,3633,120,127,120
120,1480,754,240,749,396,100,100,754,874,3190,120,126,120
120,1401,728,240,721,400,100,100,728,862,4199,120,126,120
120,1431,685,240,707,400,100,100,685,805,3329,120,127,120
120,1552,774,240,763,390,100,100,774,882,3623,120,126,120
120,1373,757,240,756,391,99,99,757,849,3487,120,127,120
120,1545,794,240,679,399,100,100,794,863,3331,120,126,120
120,1291,706,240,714,399,99,99,706,877,4200,120,127,120
120,1327,721,240,721,396,99,99,721,901,4197,120,126,120
120,1535,710,240,707,394,99,99,710,808,3477,120,127,120
120,1241,694,240,742,394,100,100,694,856,3480,120,127,120
120,1324,686,240,700,398,100,100,686,828,3341,120,127,120
120,1245,701,240,721,398,99,99,701,908,4198,120,126,120
120,1320,733,240,756,388,99,99,733,849,3912,120,126,120
120,1452,753,240,700,392,100,100,753,794,2619,120,126,120
120,1366,710,240,735,395,99,99,710,851,2612,120,126,120
120,1266,734,240,735,400,99,99,734,892,3756,120,126,120
120,1576,690,240,721,400,100,100,690,914,2890,120,127,120
120,1279,728,240,735,389,100,100,728,797,3042,120,127,120
120,1577,762,240,721,393,99,99,762,821,3201,120,126,120
120,1381,731,240,749,398,100,100,731,899,3629,120,127,120
120,1316,712,240,700,391,100,100,712,867,3339,120,126,120
120,1427,771,240,686,398,99,99,771,781,3043,120,126,120
120,1419,732,240,756,399,100,100,732,876,3202,120,127,120
120,1418,733,240,700,399,99,99,733,854,3324,120,127,120
120,1595,725,240,700,398,100,100,725,852,3345,120,127,120
120,1427,745,240,693,398,100,100,745,789,3622,120,126,120
120,1437,733,240,735,400,99,99,733,828,3624,120,127,120
120,1623,717,240,728,397,99,99,717,877,3759,120,126,120
120,1522,778,240,672,396,100,100,778,917,3925,120,126,120
120,1368,686,240,735,392,99,99,686,854,3186,120,126,120
120,1373,694,240,707,395,99,99,694,898,4192,120,127,120
120,1336,740,240,749,397,100,100,740,956,3906,120,127,120
120,1493,719,240,756,400,99,99,719,928,3334,120,126,120
120,1349,725,240,770,398,99,99,725,910,3914,120,126,120
120,1326,737,240,707,394,99,99,737,868,3485,120,126,120
120,1615,711,240,693,391,100,100,711,821,3481,120,127,120
120,1493,683,240,728,397,100,100,683,897,2628,120,126,120
120,1454,736,240,728,398,100,100,736,912,3920,120,126,120
120,1339,694,240,693,391,100,100,694,771,2767,120,127,120
120,1639,716,240,721,399,100,100,716,914,3765,120,126,120
120,1598,760,240,721,400,100,100,760,882,3763,120,126,120
120,1449,743,240,735,398,99,99,743,905,4062,120,127,120
120,1384,822,240,735,399,99,99,822,924,3620,120,127,120
120,1357,727,240,735,396,100,100,727,916,4054,120,126,120
120,1387,726,240,735,388,99,99,726,804,3178,120,126,120
120,1557,731,240,721,398,99,99,731,806,3048,120,127,120
120,1560,777,240,756,396,100,100,777,875,3630,120,127,120
120,1465,736,240,770,398,100,100,736,833,3920,120,127,120
120,1530,728,240,707,395,100,100,728,876,3488,120,127,120
120,1534,749,240,742,398,99,99,749,832,2906,120,127,120
120,1403,760,240,686,392,100,100,760,810,3620,120,127,120
120,1470,737,240,742,392,99,99,737,819,4060,120,127,120
120,1279,733,240,749,398,100,100,733,817,2747,120,126,120
120,1255,715,240,728,398,100,100,715,827,2910,120,127,120
120,1381,752,240,707,399,100,100,752,798,3761,120,127,120
120,1669,724,240,714,398,100,100,724,865,4042,120,127,120
120,1416,776,240,777,393,100,100,776,874,3904,120,126,120
120,1395,748,240,728,398,99,99,748,832,3641,120,127,120
120,1455,741,240,756,400,100,100,741,906,3914,120,126,120
120,1399,784,240,749,394,100,100,784,877,4058,120,127,120
120,1322,797,240,714,393,100,100,797,870,3336,120,126,120
120,1483,739,240,693,396,100,100,739,847,3610,120,127,120
120,1380,701,240,735,400,99,99,701,929,4198,120,126,120
120,1416,795,240,714,399,100,100,795,866,3481,120,127,120
120,1507,780,240,672,396,99,99,780,847,4485,120,127,120
120,1289,706,240,679,398,100,100,706,896,4486,120,127,120
120,1541,713,240,728,400,100,100,713,804,3332,120,126,120
120,1547,797,240,707,398,99,99,797,876,3355,120,126,120
120,1626,717,240,742,394,100,100,717,841,3475,120,127,120
120,1444,763,240,749,398,100,100,763,850,3915,120,127,120
120,1591,758,240,728,394,100,100,758,863,3908,120,127,120
120,1372,725,240,749,396,100,100,725,831,4192,120,127,120
120,1487,750,240,728,399,99,99,750,900,3614,120,127,120
120,1521,712,240,735,396,99,99,712,819,2768,120,127,120
120,1467,790,240,721,399,100,100,790,792,3627,120,126,120
120,1553,751,240,700,393,99,99,751,862,3205,120,126,120
120,1358,710,240,707,400,100,100,710,909,4344,120,126,120
120,1499,740,240,707,398,100,100,740,859,3907,120,127,120
120,1499,731,240,707,396,100,100,731,808,3765,120,127,120
120,1379,686,240,742,394,100,100,686,929,3775,120,126,120
120,1482,744,240,721,397,99,99,744,854,3198,120,127,120
120,1345,754,240,714,400,99,99,754,864,2906,120,126,120
120,1499,737,240,721,397,100,100,737,858,3483,120,126,120
120,1360,714,240,644,399,99,99,714,801,3640,120,127,120
120,1493,763,240,714,393,100,100,763,877,3486,120,127,120
120,1325,725,240,735,394,100,100,725,880,3904,120,127,120
120,1245,757,240,700,392,100,100,757,853,3624,120,127,120
120,1426,759,240,742,400,100,100,759,859,3485,120,127,120
120,1229,744,240,735,396,99,99,744,868,3059,120,126,120
120,1174,704,240,714,394,99,99,704,800,3768,120,127,120
120,1474,767,240,749,400,100,100,767,884,4053,120,127,120
120,1442,753,240,721,398,99,99,753,976,3616,120,127,120
120,1291,734,240,728,398,100,100,734,869,3772,120,127,120
120,1396,721,240,749,398,99,99,721,863,3775,120,127,120
120,1571,723,240,742,396,99,99,723,955,3486,120,126,120
120,1476,767,240,693,390,100,100,767,859,3485,120,126,120
120,1353,761,240,728,400,99,99,761,927,3764,120,126,120
120,1240,773,240,707,400,99,99,773,836,3770,120,127,120
120,1391,731,240,728,395,100,100,731,881,3617,120,127,120
120,1443,679,240,763,400,100,100,679,887,3770,120,126,120
120,1311,727,240,693,392,99,99,727,833,3337,120,126,120
120,1604,767,240,721,398,100,100,767,798,2915,120,127,120
120,1331,759,240,693,397,100,100,759,839,3908,120,126,120
120,1380,719,240,665,396,100,100,719,851,4194,120,126,120
120,1498,771,240,721,394,100,100,771,810,3354,120,127,120
120,1248,751,240,721,398,99,99,751,819,3340,120,126,120
120,1473,736,240,728,395,99,99,736,829,3193,120,126,120
120,1355,751,240,686,391,100,100,751,888,3626,120,127,120
120,1347,747,240,693,395,100,100,747,865,3759,120,126,120
120,1555,739,240,728,394,100,100,739,852,3327,120,127,120
120,1516,732,240,693,400,100,100,732,824,3479,120,126,120
120,1309,796,240,721,398,100,100,796,818,4056,120,126,120
120,1492,787,240,665,395,99,99,787,840,3776,120,126,120
120,1452,742,240,756,400,99,99,742,847,3482,120,126,120
120,1491,748,240,693,396,99,99,748,808,3626,120,127,120
120,1545,781,240,700,398,99,99,781,825,3629,120,127,120
120,1382,738,240,665,389,100,100,738,843,3050,120,126,120
120,1313,757,240,679,400,100,100,757,881,4626,120,127,120
120,1500,698,240,735,397,99,99,698,867,3042,120,126,120
120,1615,683,240,728,391,100,100,683,844,2765,120,126,120
120,1349,720,240,700,398,100,100,720,825,3187,120,126,120
120,1391,689,240,749,393,100,100,689,860,3767,120,127,120
120,1471,713,240,707,399,100,100,713,759,3896,120,127,120
120,1392,715,240,714,398,99,99,715,874,3766,120,127,120
120,1500,780,240,686,393,99,99,780,803,3042,120,126,120
120,1410,768,240,742,398,100,100,768,810,3484,120,127,120
120,1396,730,240,756,400,99,99,730,852,3189,120,127,120
120,1538,699,240,735,399,99,99,699,843,3481,120,126,120
120,1463,758,240,686,399,99,99,758,843,3764,120,127,120
120,1500,756,240,728,399,100,100,756,917,4644,120,127,120
120,1533,731,240,728,386,99,99,731,868,2759,120,127,120
120,1347,697,240,749,386,100,100,697,889,3480,120,127,120
120,1455,713,240,686,390,100,100,713,879,4200,120,126,120
120,1130,708,240,728,393,99,99,708,859,4054,120,126,120
120,1525,746,240,707,399,100,100,746,871,3481,120,127,120
120,1589,750,240,721,394,99,99,750,898,4347,120,127,120
120,1521,700,240,770,391,100,100,700,851,2768,120,126,120
120,1534,695,240,672,398,100,100,695,857,3767,120,126,120
120,1506,739,240,693,400,99,99,739,830,3766,120,127,120
120,1415,748,240,700,398,100,100,748,898,3908,120,126,120
120,1378,758,240,707,396,99,99,758,858,3769,120,127,120
120,1625,771,240,742,396,100,100,771,878,3483,120,126,120
120,1685,742,240,728,399,99,99,742,841,3340,120,126,120
120,1404,708,240,770,398,100,100,708,964,4059,120,127,120
120,1324,715,240,728,398,99,99,715,878,3623,120,126,120
120,1394,752,240,707,397,100,100,752,928,3497,120,126,120
120,1425,822,240,735,400,100,100,822,851,3203,120,126,120
120,1436,754,240,714,392,99,99,754,845,4052,120,126,120
120,1457,749,240,714,400,100,100,749,853,3759,120,126,120
120,1318,728,240,721,400,100,100,728,899,3050,120,126,120
120,1548,714,240,749,395,100,100,714,905,3487,120,127,120
120,1440,774,240,721,398,99,99,774,866,3336,120,127,120
120,1368,846,240,721,400,100,100,846,918,3915,120,126,120
120,1323,689,240,707,398,100,100,689,810,2764,120,127,120
120,1374,739,240,714,398,100,100,739,901,2483,120,127,120
120,1254,716,240,679,400,100,100,716,842,2910,120,127,120
120,1560,775,240,735,396,99,99,775,869,3759,120,127,120
120,1464,714,240,721,400,100,100,714,890,3915,120,127,120
120,1595,687,240,686,392,100,100,687,859,3480,120,127,120
120,1416,757,240,721,398,100,100,757,872,3334,120,127,120
120,1478,725,240,714,400,100,100,725,797,3051,120,127,120
120,1466,730,240,693,394,99,99,730,909,4057,120,127,120
120,1350,747,240,742,398,99,99,747,846,3756,120,127,120
120,1379,728,240,700,397,100,100,728,852,3632,120,126,120
120,1516,691,240,749,396,100,100,691,915,3905,120,126,120
120,1459,717,240,700,399,100,100,717,771,3040,120,126,120
120,1290,698,240,763,400,100,100,698,905,4200,120,126,120
120,1253,770,240,707,398,100,100,770,882,3754,120,126,120
120,1384,700,240,742,400,100,100,700,806,3055,120,127,120
120,1436,800,240,735,398,100,100,800,838,3337,120,127,120
120,1461,778,240,707,398,99,99,778,895,4049,120,126,120
120,1363,692,240,749,400,99,99,692,808,3766,120,126,120
120,1493,743,240,721,396,100,100,743,878,3767,120,127,120
120,1496,689,240,735,397,100,100,689,962,5057,120,126,120
120,1524,691,240,728,389,99,99,691,861,4338,120,126,120
120,1269,736,240,721,399,100,100,736,901,4339,120,127,120
120,1355,733,240,714,394,100,100,733,867,3040,120,127,120
120,1539,738,240,700,397,100,100,738,888,3609,120,126,120
120,1290,804,240,721,399,100,100,804,808,3331,120,126,120
120,1405,749,240,672,391,100,100,749,867,4193,120,127,120
120,1481,688,240,658,390,99,99,688,855,2626,120,126,120
120,1344,753,240,728,396,99,99,753,929,3199,120,126,120
120,1444,703,240,770,392,100,100,703,869,3628,120,127,120
120,1535,735,240,756,397,99,99,735,964,3482,120,126,120
120,1261,701,240,763,400,99,99,701,862,3771,120,127,120
120,1407,754,240,749,399,99,99,754,862,3336,120,126,120
120,1356,733,240,700,397,100,100,733,826,3615,120,126,120
120,1541,735,240,749,400,100,100,735,909,3619,120,127,120
120,1406,758,240,749,397,100,100,758,839,3203,120,126,120
120,1487,769,240,686,400,100,100,769,925,4209,120,127,120
120,1556,747,240,749,399,99,99,747,826,3055,120,126,120
120,1327,781,240,749,396,99,99,781,911,3629,120,126,120
120,1378,717,240,700,395,99,99,717,887,3913,120,127,120
120,1384,709,240,735,400,99,99,709,914,3775,120,126,120
120,1412,722,240,742,398,100,100,722,866,3333,120,126,120
120,1460,713,240,728,394,100,100,713,832,2900,120,126,120
120,1415,760,240,742,396,100,100,760,876,3915,120,127,120
120,1410,763,240,749,396,99,99,763,930,3765,120,126,120
120,1516,741,240,742,400,100,100,741,870,3764,120,127,120
120,1301,749,240,714,392,100,100,749,779,3480,120,126,120
120,1370,738,240,728,400,100,100,738,909,3761,120,127,120
120,1453,692,240,686,398,99,99,692,847,3333,120,126,120
120,1397,717,240,721,398,100,100,717,840,4055,120,126,120
120,1456,752,240,721,392,99,99,752,836,3044,120,127,120
120,1546,743,240,749,398,100,100,743,865,3621,120,127,120
120,1606,724,240,735,400,99,99,724,799,3479,120,127,120
120,1479,727,240,756,397,100,100,727,901,3922,120,127,120
120,1503,728,240,714,394,100,100,728,890,3764,120,127,120
120,1414,682,240,693,394,100,100,682,750,3039,120,127,120
120,1508,705,240,728,400,99,99,705,870,4054,120,126,120
120,1485,734,240,707,400,100,100,734,951,3909,120,127,120
120,1716,723,240,735,398,99,99,723,874,3332,120,127,120
120,1319,719,240,721,400,99,99,719,926,3623,120,127,120
120,1306,730,240,728,396,100,100,730,830,2905,120,127,120
120,1490,715,240,707,397,100,100,715,867,2761,120,127,120
120,1379,684,240,672,398,99,99,684,824,4058,120,127,120
120,1463,730,240,686,400,99,99,730,900,3902,120,126,120
120,1573,730,240,707,395,100,100,730,910,2906,120,126,120
120,1480,772,240,777,398,100,100,772,924,3474,120,127,120
120,1373,733,240,700,397,100,100,733,900,4337,120,126,120
120,1346,716,240,756,398,100,100,716,884,3473,120,127,120
120,1322,748,240,714,398,100,100,748,808,3482,120,126,120
120,1416,726,240,721,397,99,99,726,844,3915,120,126,120
120,1331,708,240,714,394,100,100,708,858,3061,120,127,120
120,1414,708,240,735,392,99,99,708,821,3621,120,127,120
120,1408,714,240,749,394,100,100,714,913,4061,120,127,120
120,1383,729,240,728,398,100,100,729,919,3485,120,127,120
120,1517,752,240,707,400,99,99,752,880,3623,120,126,120
120,1254,693,240,735,393,99,99,693,874,3483,120,126,120
120,1535,737,240,728,395,100,100,737,903,3056,120,127,120
120,1447,731,240,700,394,99,99,731,770,3200,120,126,120
120,1381,781,240,770,398,99,99,781,916,3907,120,126,120
120,1531,753,240,749,392,100,100,753,861,3493,120,127,120
120,1363,712,240,742,398,100,100,712,812,3766,120,127,120
120,1256,706,240,693,393,100,100,706,794,3482,120,126,120
120,1358,746,240,714,399,100,100,746,885,3342,120,127,120
120,1528,682,240,714,399,100,100,682,749,3330,120,127,120
120,1502,684,240,721,396,99,99,684,833,4041,120,127,120
120,1423,757,240,707,398,100,100,757,925,3461,120,127,120
120,1582,762,240,742,394,100,100,762,886,3195,120,126,120
120,1490,739,240,756,389,100,100,739,839,3189,120,127,120
120,1281,685,240,742,399,99,99,685,925,3905,120,127,120
120,1435,745,240,728,389,99,99,745,868,3774,120,127,120
120,1430,735,240,728,394,99,99,735,814,3632,120,126,120
120,1515,795,240,707,399,100,100,795,876,3625,120,126,120
120,1494,709,240,714,395,99,99,709,805,3604,120,126,120
120,1350,696,240,749,400,99,99,696,871,3756,120,127,120
120,1411,778,240,693,400,100,100,778,899,4199,120,127,120
120,1273,735,240,749,394,100,100,735,840,3187,120,127,120
120,1519,780,240,707,397,99,99,780,838,3778,120,127,120
120,1338,751,240,756,400,99,99,751,840,3332,120,127,120
120,1529,755,240,721,400,100,100,755,877,3489,120,127,120
120,1506,726,240,721,398,100,100,726,941,4191,120,126,120
120,1515,734,240,693,396,100,100,734,841,3199,120,127,120
120,1340,804,240,707,392,100,100,804,834,3327,120,127,120
120,1448,728,240,658,398,99,99,728,788,3051,120,127,120
120,1354,752,240,700,399,100,100,752,895,3041,120,126,120
120,1431,730,240,700,398,99,99,730,865,4047,120,126,120
120,1374,752,240,714,398,100,100,752,883,3616,120,127,120
120,1423,687,240,714,399,100,100,687,938,3188,120,127,120
120,1358,745,240,714,398,99,99,745,834,3763,120,126,120
120,1302,711,240,651,390,100,100,711,905,3330,120,127,120
120,1446,761,240,742,394,100,100,761,897,3341,120,126,120
120,1435,742,240,742,393,99,99,742,933,3624,120,127,120
120,1523,701,240,742,394,100,100,701,816,3473,120,127,120
120,1217,688,240,679,400,100,100,688,938,4644,120,127,120
120,1427,729,240,742,400,100,100,729,886,3920,120,126,120
120,1435,737,240,721,400,99,99,737,831,3346,120,127,120
120,1514,732,240,791,396,99,99,732,859,3340,120,127,120
120,1598,748,240,742,398,100,100,748,835,3897,120,127,120
120,1544,711,240,721,394,99,99,711,856,3493,120,127,120
120,1259,785,240,728,400,100,100,785,881,3764,120,127,120
120,1461,690,240,735,398,99,99,690,885,2479,120,126,120
120,1439,723,240,721,396,100,100,723,844,3915,120,126,120
120,1423,733,240,728,397,100,100,733,825,3345,120,127,120
120,1488,726,240,700,395,100,100,726,895,3629,120,126,120
120,1329,753,240,679,386,99,99,753,804,2610,120,127,120
120,1423,690,240,714,394,99,99,690,834,3476,120,127,120
120,1509,750,240,735,394,99,99,750,882,3472,120,126,120
120,1419,772,240,770,399,99,99,772,865,3193,120,127,120
120,1350,685,240,714,392,100,100,685,845,3053,120,127,120
120,1427,690,240,721,396,100,100,690,915,3625,120,127,120
120,1456,712,240,756,393,99,99,712,899,3766,120,127,120
120,1436,755,240,749,400,99,99,755,836,3040,120,127,120
120,1436,724,240,700,396,100,100,724,853,2761,120,127,120
120,1482,716,240,728,397,99,99,716,927,3917,120,127,120
120,1252,741,240,749,394,100,100,741,882,3341,120,126,120
120,1263,734,240,707,396,99,99,734,846,2911,120,127,120
120,1689,757,240,728,400,100,100,757,847,3483,120,126,120
120,1347,754,240,770,396,100,100,754,802,3333,120,127,120
120,1409,703,240,714,399,100,100,703,807,3625,120,126,120
120,1405,731,240,707,392,99,99,731,895,3480,120,126,120
120,1570,696,240,707,400,99,99,696,902,3626,120,126,120
120,1394,735,240,770,392,100,100,735,893,3618,120,127,120
120,1322,693,240,742,400,99,99,693,816,3763,120,126,120
120,1516,708,240,700,398,99,99,708,862,3770,120,127,120
120,1306,738,240,763,396,100,100,738,870,3757,120,126,120
120,1533,711,240,728,400,100,100,711,850,3617,120,126,120
120,1439,750,240,721,400,99,99,750,962,4201,120,127,120
120,1409,775,240,714,396,100,100,775,866,3758,120,127,120
120,1382,715,240,735,391,99,99,715,818,2628,120,126,120
120,1563,689,240,693,400,99,99,689,868,4485,120,126,120
120,1617,733,240,721,397,99,99,733,892,4045,120,126,120
120,1632,744,240,749,399,100,100,744,891,3183,120,127,120
120,1645,730,240,700,394,100,100,730,864,3629,120,127,120
120,1423,728,240,679,399,100,100,728,898,4055,120,126,120
120,1466,746,240,693,400,99,99,746,807,3629,120,126,120
120,1392,721,240,686,400,99,99,721,848,3188,120,126,120
120,1529,706,240,714,400,99,99,706,847,3620,120,127,120
120,1546,729,240,735,392,100,100,729,865,4050,120,126,120
120,1457,752,240,735,398,99,99,752,864,2776,120,126,120
120,1316,780,240,742,400,99,99,780,857,4058,120,126,120
120,1496,770,240,742,400,100,100,770,850,3051,120,126,120
120,1500,810,240,721,395,99,99,810,878,3620,120,126,120
