qiskit,shp_reduced,gleinig,topdown,dcsp,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
26,454,300,52,175,102,21,21,300,271,21,26,26,26
26,522,326,52,182,102,21,21,326,279,21,26,26,26
26,502,303,52,182,102,21,21,303,278,21,26,26,26
26,406,297,52,175,102,21,21,297,243,21,26,26,26
26,475,297,52,175,102,21,21,297,278,21,26,26,26
26,484,298,52,182,102,21,21,298,293,21,26,26,26
26,557,297,52,175,102,21,21,297,293,21,26,26,26
26,537,325,52,182,102,21,21,325,315,21,26,26,26
26,445,300,52,182,102,21,21,300,275,21,26,26,26
26,458,301,52,182,101,21,21,301,299,21,26,26,26
26,475,298,52,175,102,21,21,298,298,21,26,26,26
26,534,299,52,182,102,21,21,299,281,21,26,26,26
26,477,325,52,182,102,21,21,325,297,21,26,26,26
26,442,301,52,175,102,21,21,301,275,21,26,26,26
26,478,324,52,182,102,21,21,324,318,21,26,26,26
26,473,298,52,175,102,21,21,298,301,21,26,26,26
26,542,300,52,182,102,21,21,300,264,21,26,26,26
26,526,302,52,182,102,21,21,302,287,21,26,26,26
26,526,298,52,175,102,21,21,298,330,21,26,26,26
26,530,299,52,182,102,21,21,299,296,21,26,26,26
26,503,324,52,182,102,21,21,324,282,21,26,26,26
26,530,303,52,175,101,21,21,303,261,21,26,26,26
26,490,299,52,175,102,21,21,299,287,21,26,26,26
26,525,299,52,182,102,21,21,299,281,21,26,26,26
26,518,301,52,175,102,21,21,301,294,21,26,26,26
26,479,298,52,182,102,21,21,298,277,21,26,26,26
26,444,299,52,182,102,21,21,299,295,21,26,26,26
26,463,306,52,175,102,21,21,306,278,21,26,26,26
26,506,328,52,182,102,21,21,328,305,21,26,26,26
26,470,326,52,182,102,21,21,326,300,21,26,26,26
26,478,300,52,175,102,21,21,300,275,21,26,26,26
26,473,297,52,182,102,21,21,297,282,21,26,26,26
26,511,296,52,182,102,21,21,296,298,21,26,26,26
26,530,296,52,182,102,21,21,296,292,21,26,26,26
26,514,299,52,182,102,21,21,299,308,21,26,26,26
26,507,299,52,182,102,21,21,299,293,21,26,26,26
26,443,327,52,182,102,21,21,327,293,21,26,26,26
26,424,300,52,182,102,21,21,300,314,21,26,26,26
26,486,300,52,182,102,21,21,300,281,21,26,26,26
26,428,303,52,182,102,21,21,303,302,21,26,26,26
26,542,323,52,175,102,21,21,323,297,21,26,26,26
26,516,323,52,182,102,21,21,323,321,21,26,26,26
26,440,302,52,182,102,21,21,302,313,21,26,26,26
26,461,301,52,182,101,21,21,301,280,21,26,26,26
26,493,300,52,175,102,21,21,300,298,21,26,26,26
26,517,297,52,182,102,21,21,297,298,21,26,26,26
26,498,299,52,175,102,21,21,299,297,21,26,26,26
26,464,303,52,175,102,21,21,303,307,21,26,26,26
26,428,300,52,182,102,21,21,300,282,21,26,26,26
26,561,300,52,175,102,21,21,300,293,21,26,26,26
26,481,300,52,182,102,21,21,300,313,21,26,26,26
26,503,326,52,168,102,21,21,326,299,21,26,26,26
26,451,301,52,182,102,21,21,301,308,21,26,26,26
26,637,300,52,175,102,21,21,300,297,21,26,26,26
26,499,302,52,182,102,21,21,302,300,21,26,26,26
26,478,300,52,182,102,21,21,300,286,21,26,26,26
26,448,301,52,182,102,21,21,301,270,21,26,26,26
26,520,302,52,175,102,21,21,302,291,21,26,26,26
26,434,297,52,182,102,21,21,297,324,21,26,26,26
26,521,302,52,175,102,21,21,302,326,21,26,26,26
26,516,303,52,182,102,21,21,303,270,21,26,26,26
26,481,300,52,182,102,21,21,300,303,21,26,26,26
26,442,292,52,182,102,21,21,292,313,21,26,26,26
26,521,301,52,175,102,21,21,301,267,21,26,26,26
26,460,303,52,182,102,21,21,303,288,21,26,26,26
26,468,299,52,175,102,21,21,299,268,21,26,26,26
26,466,300,52,175,102,21,21,300,299,21,26,26,26
26,508,298,52,182,102,21,21,298,313,21,26,26,26
26,426,300,52,182,102,21,21,300,311,21,26,26,26
26,548,300,52,182,102,21,21,300,262,21,26,26,26
26,526,322,52,182,102,21,21,322,298,21,26,26,26
26,456,302,52,182,102,21,21,302,286,21,26,26,26
26,465,302,52,182,102,21,21,302,295,21,26,26,26
26,457,298,52,182,102,21,21,298,299,21,26,26,26
26,479,301,52,175,102,21,21,301,288,21,26,26,26
26,521,301,52,182,102,21,21,301,287,21,26,26,26
26,502,301,52,175,102,21,21,301,276,21,26,26,26
26,493,298,52,182,102,21,21,298,279,21,26,26,26
26,498,301,52,182,102,21,21,301,297,21,26,26,26
26,472,302,52,182,102,21,21,302,275,21,26,26,26
26,460,301,52,182,102,21,21,301,312,21,26,26,26
26,452,300,52,175,102,21,21,300,299,21,26,26,26
26,471,299,52,175,102,21,21,299,313,21,26,26,26
26,517,298,52,182,102,21,21,298,289,21,26,26,26
26,602,301,52,182,102,21,21,301,280,21,26,26,26
26,425,299,52,182,102,21,21,299,279,21,26,26,26
26,578,301,52,182,102,21,21,301,294,21,26,26,26
26,492,322,52,182,102,21,21,322,298,21,26,26,26
26,467,301,52,175,102,21,21,301,286,21,26,26,26
26,558,321,52,182,102,21,21,321,287,21,26,26,26
26,512,324,52,182,102,21,21,324,306,21,26,26,26
26,439,301,52,175,102,21,21,301,264,21,26,26,26
26,517,299,52,182,102,21,21,299,287,21,26,26,26
26,510,299,52,182,102,21,21,299,280,21,26,26,26
26,482,297,52,182,102,21,21,297,287,21,26,26,26
26,519,294,52,182,102,21,21,294,303,21,26,26,26
26,481,299,52,182,102,21,21,299,298,21,26,26,26
26,514,302,52,182,102,21,21,302,304,21,26,26,26
26,488,298,52,182,102,21,21,298,296,21,26,26,26
26,471,299,52,175,102,21,21,299,268,21,26,26,26
26,460,298,52,175,102,21,21,298,271,21,26,26,26
26,440,321,52,182,102,21,21,321,279,21,26,26,26
26,472,302,52,182,102,21,21,302,310,21,26,26,26
26,444,297,52,182,102,21,21,297,297,21,26,26,26
26,481,300,52,182,102,21,21,300,297,21,26,26,26
26,480,300,52,182,102,21,21,300,275,21,26,26,26
26,467,297,52,182,102,21,21,297,298,21,26,26,26
26,442,322,52,182,102,21,21,322,284,21,26,26,26
26,436,325,52,175,102,21,21,325,300,21,26,26,26
26,493,298,52,175,102,21,21,298,320,21,26,26,26
26,451,324,52,182,102,21,21,324,290,21,26,26,26
26,447,299,52,175,102,21,21,299,301,21,26,26,26
26,508,303,52,182,102,21,21,303,315,21,26,26,26
26,448,300,52,182,102,21,21,300,283,21,26,26,26
26,507,301,52,175,102,21,21,301,280,21,26,26,26
26,500,300,52,182,102,21,21,300,298,21,26,26,26
26,447,300,52,175,102,21,21,300,293,21,26,26,26
26,574,299,52,182,102,21,21,299,289,21,26,26,26
26,504,301,52,182,102,21,21,301,291,21,26,26,26
26,563,299,52,182,102,21,21,299,306,21,26,26,26
26,488,301,52,182,102,21,21,301,262,21,26,26,26
26,470,302,52,182,102,21,21,302,292,21,26,26,26
26,461,299,52,175,102,21,21,299,275,21,26,26,26
26,442,300,52,182,102,21,21,300,291,21,26,26,26
26,474,297,52,182,102,21,21,297,291,21,26,26,26
26,450,301,52,175,102,21,21,301,313,21,26,26,26
26,529,300,52,182,102,21,21,300,325,21,26,26,26
26,448,326,52,182,102,21,21,326,291,21,26,26,26
26,563,303,52,182,102,21,21,303,306,21,26,26,26
26,522,300,52,182,102,21,21,300,316,21,26,26,26
26,513,327,52,182,102,21,21,327,290,21,26,26,26
26,582,301,52,182,102,21,21,301,320,21,26,26,26
26,493,301,52,182,102,21,21,301,312,21,26,26,26
26,462,301,52,182,102,21,21,301,323,21,26,26,26
26,502,299,52,175,102,21,21,299,314,21,26,26,26
26,426,304,52,182,102,21,21,304,284,21,26,26,26
26,544,298,52,182,102,21,21,298,301,21,26,26,26
26,495,302,52,168,102,21,21,302,278,21,26,26,26
26,550,298,52,182,102,21,21,298,306,21,26,26,26
26,463,299,52,182,102,21,21,299,293,21,26,26,26
26,474,322,52,182,102,21,21,322,298,21,26,26,26
26,471,325,52,175,102,21,21,325,267,21,26,26,26
26,512,299,52,175,102,21,21,299,283,21,26,26,26
26,520,299,52,182,102,21,21,299,298,21,26,26,26
26,487,297,52,175,102,21,21,297,286,21,26,26,26
26,439,303,52,182,102,21,21,303,286,21,26,26,26
26,443,300,52,182,102,21,21,300,313,21,26,26,26
26,439,296,52,182,102,21,21,296,317,21,26,26,26
26,548,299,52,182,102,21,21,299,289,21,26,26,26
26,476,300,52,175,102,21,21,300,312,21,26,26,26
26,472,301,52,182,102,21,21,301,301,21,26,26,26
26,554,302,52,175,102,21,21,302,284,21,26,26,26
26,538,299,52,182,102,21,21,299,291,21,26,26,26
26,557,301,52,175,102,21,21,301,318,21,26,26,26
26,425,300,52,182,102,21,21,300,303,21,26,26,26
26,467,298,52,175,102,21,21,298,302,21,26,26,26
26,461,326,52,175,102,21,21,326,321,21,26,26,26
26,452,301,52,182,102,21,21,301,294,21,26,26,26
26,504,299,52,182,101,21,21,299,321,21,26,26,26
26,531,322,52,182,102,21,21,322,290,21,26,26,26
26,568,300,52,182,102,21,21,300,305,21,26,26,26
26,502,303,52,175,102,21,21,303,309,21,26,26,26
26,572,299,52,175,102,21,21,299,284,21,26,26,26
26,516,301,52,175,102,21,21,301,312,21,26,26,26
26,575,297,52,182,102,21,21,297,271,21,26,26,26
26,543,324,52,182,102,21,21,324,280,21,26,26,26
26,463,297,52,175,102,21,21,297,275,21,26,26,26
26,475,303,52,175,102,21,21,303,285,21,26,26,26
26,474,326,52,182,102,21,21,326,267,21,26,26,26
26,511,297,52,175,102,21,21,297,287,21,26,26,26
26,480,299,52,175,102,21,21,299,262,21,26,26,26
26,546,301,52,182,102,21,21,301,296,21,26,26,26
26,506,301,52,175,102,21,21,301,327,21,26,26,26
26,457,297,52,175,102,21,21,297,277,21,26,26,26
26,507,300,52,182,102,21,21,300,317,21,26,26,26
26,471,300,52,175,102,21,21,300,297,21,26,26,26
26,411,294,52,175,102,21,21,294,288,21,26,26,26
26,480,300,52,182,102,21,21,300,281,21,26,26,26
26,493,301,52,182,102,21,21,301,327,21,26,26,26
26,533,301,52,182,102,21,21,301,289,21,26,26,26
26,450,297,52,175,102,21,21,297,289,21,26,26,26
26,538,301,52,182,102,21,21,301,310,21,26,26,26
26,489,301,52,175,102,21,21,301,300,21,26,26,26
26,554,304,52,182,102,21,21,304,314,21,26,26,26
26,577,303,52,182,102,21,21,303,315,21,26,26,26
26,526,301,52,182,102,21,21,301,287,21,26,26,26
26,543,302,52,182,102,21,21,302,271,21,26,26,26
26,488,298,52,182,102,21,21,298,288,21,26,26,26
26,562,293,52,182,102,21,21,293,296,21,26,26,26
26,509,319,52,182,102,21,21,319,292,21,26,26,26
26,545,302,52,175,102,21,21,302,282,21,26,26,26
26,471,302,52,175,102,21,21,302,300,21,26,26,26
26,448,298,52,182,102,21,21,298,279,21,26,26,26
26,495,301,52,175,102,21,21,301,327,21,26,26,26
26,499,301,52,175,102,21,21,301,289,21,26,26,26
26,465,298,52,182,102,21,21,298,310,21,26,26,26
26,428,297,52,182,102,21,21,297,281,21,26,26,26
26,423,299,52,182,102,21,21,299,306,21,26,26,26
26,490,298,52,175,102,21,21,298,311,21,26,26,26
