qiskit,linear,linear_reduced,shp_reduced,mst_reduced,shp,mst,random,random_reduced,graycode_reduced,gleinig,topdown,dcsp,bdsp,merge,cvoqram,pivot,isometry,ucg,lowrank,svd
57,460,50,18,21,445,444,462,54,41,18,114,147,111,18,89,78,57,57,32.0,45.0
57,450,31,22,34,451,447,452,39,31,21,114,210,186,21,93,99,57,57,30.0,45.0
57,454,26,35,35,454,451,462,47,37,19,114,182,152,19,78,66,57,57,30.0,46.0
57,459,50,20,31,449,449,458,56,20,17,110,147,133,17,84,99,57,57,29.0,45.0
57,457,36,33,46,451,451,454,49,45,16,112,189,167,16,70,80,57,57,31.0,46.0
57,452,24,30,35,449,448,450,59,45,14,106,119,99,14,78,76,57,57,28.0,41.0
57,458,40,33,32,451,448,450,41,32,15,114,203,181,15,98,98,57,57,31.0,45.0
55,457,28,33,22,451,448,453,71,60,19,112,161,135,19,84,65,55,57,29.0,46.0
57,450,30,18,34,448,446,453,23,50,12,114,231,184,12,121,98,57,57,30.0,46.0
57,453,33,22,32,449,447,451,53,41,16,114,154,135,16,107,87,57,57,30.0,46.0
55,457,39,22,33,448,449,469,54,35,17,112,210,172,17,99,85,55,55,32.0,45.0
57,463,36,20,27,447,447,457,49,32,25,94,189,161,25,93,103,57,57,32.0,46.0
53,448,31,31,32,450,445,461,57,24,13,94,238,190,13,96,85,53,53,30.0,46.0
57,450,24,20,22,446,447,460,24,28,16,114,210,158,16,88,64,57,57,32.0,45.0
57,458,37,27,37,452,446,456,54,30,15,106,231,180,15,115,96,57,57,30.0,45.0
57,451,93,26,22,447,444,449,64,38,14,114,210,182,14,131,100,57,57,33.0,46.0
57,451,28,27,45,449,448,455,52,52,17,108,203,154,17,108,78,57,57,32.0,46.0
57,451,24,31,34,450,448,456,34,30,15,96,182,164,15,74,80,57,57,29.0,45.0
57,457,38,27,22,446,444,459,36,41,16,114,140,133,16,89,83,57,57,30.0,45.0
57,456,39,35,30,452,451,458,42,28,17,114,203,187,17,96,82,57,57,46.0,43.0
57,451,31,20,31,451,450,452,39,33,16,114,168,141,16,100,101,57,57,32.0,46.0
57,451,41,24,30,447,445,454,47,33,19,114,238,210,19,115,100,57,57,32.0,46.0
57,458,36,43,48,453,452,456,43,35,23,114,147,133,23,76,67,57,57,29.0,44.0
57,458,46,20,24,448,448,456,33,46,17,114,105,79,17,57,63,57,57,31.0,45.0
57,446,16,24,30,444,442,450,52,27,18,114,49,37,18,30,35,57,57,19.0,45.0
57,452,42,31,37,451,450,458,55,39,18,106,182,141,18,91,80,57,57,32.0,45.0
57,453,28,33,33,450,452,457,41,26,17,106,203,182,17,107,100,57,57,32.0,45.0
57,456,42,18,27,446,446,454,75,22,11,110,126,103,11,93,80,57,57,31.0,41.0
57,454,34,21,36,449,446,452,46,27,13,114,154,135,13,94,96,57,57,32.0,45.0
57,451,29,24,37,446,444,452,35,38,19,104,273,193,19,118,83,57,57,32.0,46.0
57,455,36,18,25,448,446,462,47,31,13,106,210,165,13,117,98,57,57,30.0,46.0
57,458,50,14,20,446,444,459,46,48,20,114,196,159,20,106,82,57,57,32.0,46.0
55,455,36,33,39,454,451,455,54,33,21,108,210,186,21,90,94,55,57,30.0,43.0
57,449,21,33,52,451,445,457,94,27,15,112,161,132,15,84,95,57,57,32.0,46.0
49,454,28,20,20,448,446,460,46,24,13,102,196,182,13,94,66,49,57,32.0,46.0
55,455,26,31,30,449,448,449,40,25,14,110,210,164,14,94,85,55,55,31.0,44.0
57,456,37,16,18,447,447,461,56,20,15,102,140,109,15,103,81,57,57,33.0,46.0
57,455,36,36,34,454,450,457,40,42,26,106,175,166,26,81,82,57,57,45.0,45.0
57,458,49,28,35,448,445,449,37,33,22,112,168,162,22,84,68,57,57,30.0,44.0
57,456,46,28,34,448,449,457,41,22,14,102,203,184,14,85,68,57,57,31.0,46.0
57,464,55,26,36,456,451,465,39,39,23,114,231,191,23,101,86,57,57,45.0,45.0
57,458,48,45,38,454,449,454,40,24,22,114,189,165,22,106,84,57,57,46.0,43.0
57,450,64,27,26,446,443,451,20,55,12,114,175,142,12,118,82,57,57,33.0,47.0
57,453,30,22,33,450,450,459,45,39,24,112,217,197,24,93,81,57,57,46.0,45.0
57,456,39,49,47,461,455,455,45,41,18,110,203,163,18,97,103,57,57,28.0,46.0
57,449,24,33,30,449,447,452,49,47,15,114,140,140,15,63,64,57,57,31.0,46.0
57,451,42,16,14,444,442,454,61,14,13,114,196,183,13,95,100,57,57,31.0,46.0
57,454,42,29,29,446,446,455,47,39,14,114,161,162,14,81,95,57,57,32.0,46.0
57,453,33,20,27,448,447,454,28,39,15,110,133,133,15,83,83,57,57,31.0,46.0
57,459,39,29,42,448,449,464,37,33,24,110,161,137,24,98,81,57,57,30.0,44.0
57,458,39,31,43,452,451,461,39,33,22,112,196,160,22,73,68,57,57,29.0,46.0
57,457,46,30,26,447,446,458,51,31,15,114,133,108,15,67,68,57,57,31.0,46.0
57,463,41,26,24,454,452,470,61,41,16,114,196,163,16,108,68,57,57,32.0,45.0
55,449,26,27,46,448,442,456,43,22,15,112,140,131,15,51,50,55,55,31.0,46.0
57,458,50,20,25,446,446,456,49,22,16,106,147,128,16,91,65,57,57,33.0,46.0
57,452,41,16,26,446,444,458,47,39,13,108,133,105,13,88,80,57,57,32.0,43.0
55,457,37,22,24,449,447,455,38,29,12,98,196,163,12,102,85,55,55,30.0,44.0
57,457,28,30,52,451,443,456,41,36,25,100,168,145,25,63,63,57,57,47.0,46.0
57,454,26,24,35,451,449,462,49,37,21,112,196,182,21,91,97,57,57,32.0,46.0
57,455,44,22,35,449,449,458,48,35,15,112,196,168,15,108,86,57,57,32.0,45.0
57,447,25,25,46,445,444,448,62,37,19,114,259,187,19,119,82,57,57,31.0,45.0
57,454,33,41,50,448,449,456,45,31,22,110,168,145,22,62,78,57,57,31.0,46.0
57,458,58,27,37,449,448,460,50,25,18,106,182,182,18,104,98,57,57,29.0,43.0
57,457,38,38,46,452,447,457,48,20,15,110,161,138,15,81,84,57,57,30.0,46.0
57,454,32,35,40,452,452,459,45,29,22,112,168,174,22,73,84,57,57,44.0,44.0
57,453,23,62,46,448,442,449,92,23,18,106,154,158,18,84,102,57,57,46.0,45.0
43,448,31,22,30,448,445,459,59,31,15,96,217,165,15,95,68,43,43,31.0,45.0
57,452,31,24,28,447,444,455,54,40,13,114,189,191,13,87,78,57,57,32.0,45.0
57,456,46,22,28,449,448,458,45,48,27,106,182,158,27,96,95,57,57,30.0,46.0
57,453,44,22,40,452,449,454,72,42,14,102,210,188,14,118,103,57,57,31.0,44.0
57,458,32,16,34,447,444,452,30,29,15,112,175,129,15,73,78,57,57,32.0,46.0
57,461,41,35,37,453,451,456,50,37,14,114,217,189,14,103,80,57,57,32.0,45.0
57,448,31,18,31,446,443,451,39,42,23,114,133,129,23,88,100,57,57,30.0,46.0
57,454,32,31,27,451,449,459,43,59,14,106,147,131,14,81,83,57,57,31.0,46.0
57,453,32,18,25,445,446,458,42,30,15,114,154,144,15,95,92,57,57,31.0,44.0
57,459,26,29,32,452,452,459,31,31,20,114,231,195,20,128,87,57,57,30.0,45.0
57,448,22,16,24,447,441,452,63,42,15,114,203,179,15,74,95,57,57,32.0,46.0
57,448,50,25,29,445,445,453,50,50,13,114,182,126,13,106,101,57,57,33.0,46.0
57,447,19,20,16,444,444,453,30,36,18,110,140,98,18,87,81,57,57,28.0,41.0
57,457,46,31,39,450,448,461,31,35,22,114,196,168,22,81,86,57,57,43.0,44.0
57,457,27,24,32,448,444,463,49,24,17,108,154,138,17,90,94,57,57,30.0,43.0
57,453,24,27,28,447,448,460,60,50,13,114,203,179,13,104,98,57,57,31.0,46.0
57,457,39,24,28,451,449,458,54,30,17,114,189,163,17,77,82,57,57,30.0,44.0
57,452,42,28,38,448,445,454,35,42,16,106,231,168,16,115,79,57,57,30.0,43.0
57,452,32,24,39,452,451,455,35,33,14,114,238,210,14,126,99,57,57,45.0,45.0
57,454,44,22,49,450,449,452,59,60,15,114,189,191,15,81,83,57,57,41.0,46.0
57,455,35,22,32,448,447,451,53,36,15,114,210,156,15,84,79,57,57,31.0,46.0
57,454,24,28,41,454,452,462,52,36,16,110,189,173,16,78,81,57,57,46.0,45.0
57,459,39,31,39,454,449,462,43,46,15,114,203,189,15,87,96,57,57,31.0,46.0
57,463,41,38,39,456,454,469,36,37,15,114,231,193,15,104,99,57,57,46.0,45.0
53,451,43,18,25,444,446,458,36,45,12,110,245,175,12,111,82,53,53,32.0,45.0
55,450,31,24,33,450,450,465,45,30,19,112,189,195,19,72,97,55,55,30.0,45.0
57,450,33,20,26,443,443,445,55,32,13,114,203,183,13,91,98,57,57,31.0,46.0
57,453,33,31,31,452,448,455,50,26,18,114,175,159,18,82,87,57,57,30.0,44.0
57,460,50,41,39,453,452,454,37,35,25,110,161,136,25,119,102,57,57,31.0,46.0
57,457,48,29,20,446,446,462,42,20,13,114,203,189,13,117,97,57,57,31.0,44.0
55,459,39,33,32,451,448,466,60,20,13,112,203,188,13,95,85,55,55,46.0,44.0
27,457,48,31,41,451,450,458,47,35,15,84,189,154,15,71,100,27,27,31.0,45.0
57,460,50,35,30,454,450,464,41,28,15,114,224,188,15,92,82,57,57,32.0,46.0
55,452,29,14,18,444,444,450,50,35,9,112,98,85,9,70,63,55,55,31.0,45.0
55,466,49,33,41,451,450,453,62,49,17,112,182,166,17,107,89,55,55,46.0,44.0
57,453,26,24,26,451,451,463,47,26,15,102,203,185,15,91,98,57,57,42.0,45.0
57,455,35,24,26,453,449,460,54,35,15,98,196,164,15,78,66,57,57,30.0,46.0
57,456,29,37,37,456,450,461,44,30,19,108,203,165,19,80,65,57,57,30.0,47.0
57,453,33,40,33,451,450,452,56,27,16,114,224,181,16,109,102,57,57,32.0,45.0
57,455,35,29,26,445,445,457,62,41,22,114,154,138,22,82,81,57,57,33.0,45.0
53,451,27,27,24,444,442,447,51,22,12,110,189,155,12,94,97,53,57,29.0,44.0
55,450,31,23,21,445,443,451,59,41,19,112,133,110,19,58,66,55,55,31.0,46.0
57,453,26,24,34,452,449,455,46,51,15,110,210,194,15,81,87,57,57,46.0,44.0
57,455,37,29,26,447,445,457,53,50,24,114,119,114,24,69,81,57,57,28.0,45.0
57,450,33,38,29,450,446,450,50,29,13,114,196,158,13,77,82,57,57,33.0,46.0
57,458,37,20,22,446,446,460,39,35,13,106,175,169,13,78,83,57,57,30.0,45.0
57,466,53,33,32,451,448,449,51,46,18,110,203,168,18,110,67,57,57,46.0,44.0
57,449,28,23,44,445,442,451,67,47,21,114,168,140,21,112,91,57,57,29.0,45.0
57,451,38,29,28,447,445,457,51,18,14,114,175,147,14,82,98,57,57,31.0,46.0
57,458,31,35,32,453,450,463,39,40,19,112,175,163,19,65,65,57,57,31.0,45.0
57,456,35,32,35,451,450,458,52,37,17,98,217,163,17,99,98,57,57,33.0,45.0
53,453,32,20,31,448,445,461,46,33,14,110,210,186,14,99,82,53,53,30.0,44.0
55,464,54,45,33,455,448,461,38,37,18,102,210,194,18,107,78,55,55,46.0,43.0
27,455,35,28,30,448,442,454,39,18,18,82,224,183,18,80,100,27,27,31.0,46.0
57,452,31,23,22,444,444,450,47,39,12,114,147,97,12,102,95,57,57,30.0,43.0
57,454,35,28,26,449,446,457,55,31,15,112,217,181,15,125,95,57,57,33.0,46.0
51,442,24,24,28,442,440,446,56,33,19,108,168,164,19,96,95,51,51,19.0,45.0
57,455,32,31,30,450,448,455,41,34,15,108,182,164,15,111,85,57,57,30.0,45.0
57,450,22,31,45,451,452,454,30,43,15,114,175,149,15,71,96,57,57,32.0,45.0
57,457,45,35,34,454,453,460,55,36,26,102,175,137,26,90,96,57,57,31.0,46.0
57,463,45,20,23,447,447,462,60,38,14,110,154,140,14,87,80,57,57,31.0,44.0
57,448,38,25,25,446,446,450,38,41,16,106,140,112,16,68,49,57,57,30.0,45.0
57,452,29,40,35,452,447,452,35,36,15,114,189,162,15,90,95,57,57,32.0,46.0
57,455,28,29,24,447,444,460,42,28,15,110,154,146,15,77,85,57,57,31.0,46.0
57,453,31,27,22,447,448,452,66,27,24,110,189,162,24,110,102,57,57,31.0,45.0
57,450,35,33,40,448,446,453,42,35,21,114,175,136,21,70,65,57,57,32.0,46.0
57,453,40,16,32,446,446,453,22,29,14,114,189,185,14,120,102,57,57,32.0,44.0
57,459,38,26,35,451,449,455,47,38,16,112,231,191,16,93,81,57,57,46.0,45.0
57,444,18,16,24,444,444,458,62,46,13,105,140,107,13,77,50,57,57,33.0,46.0
57,458,30,35,45,452,449,457,46,41,18,102,231,191,18,102,96,57,57,46.0,44.0
57,456,39,20,31,448,448,461,49,31,17,114,196,168,17,104,82,57,57,33.0,46.0
57,448,67,12,18,443,440,448,26,21,14,114,217,180,14,99,101,57,57,33.0,46.0
57,455,37,33,37,453,445,460,54,53,15,114,196,183,15,99,94,57,57,31.0,46.0
57,461,48,33,32,449,450,459,30,31,23,110,210,168,23,111,95,57,57,30.0,45.0
57,457,32,43,39,451,451,463,62,43,21,114,133,104,21,86,72,57,57,31.0,44.0
57,457,26,35,28,455,453,454,41,28,16,106,210,184,16,93,95,57,57,31.0,44.0
55,455,31,16,26,447,445,456,50,31,16,104,203,163,16,79,80,55,55,30.0,44.0
43,451,43,27,41,449,445,458,41,35,18,100,119,141,18,53,81,43,43,30.0,46.0
57,450,41,16,23,445,443,455,32,40,13,114,266,206,13,118,98,57,57,30.0,46.0
57,453,31,29,37,448,446,453,54,29,15,114,224,180,15,124,99,57,57,30.0,46.0
57,457,37,24,35,451,451,459,36,32,15,110,196,166,15,92,64,57,57,47.0,46.0
57,450,30,27,36,446,448,465,33,30,21,114,196,166,21,92,81,57,57,30.0,45.0
57,453,31,29,26,450,447,458,44,47,18,114,168,134,18,69,98,57,57,32.0,46.0
57,460,74,16,26,447,446,460,53,72,15,114,161,133,15,119,83,57,57,31.0,46.0
57,456,27,37,30,457,452,457,32,30,17,106,175,171,17,69,81,57,57,46.0,44.0
57,458,72,24,32,452,451,459,46,37,20,108,231,215,20,109,88,57,57,46.0,42.0
57,459,41,39,41,456,453,457,48,41,17,114,182,167,17,87,96,57,57,45.0,45.0
57,446,38,16,32,446,444,453,55,41,11,114,259,187,11,122,97,57,57,31.0,45.0
57,455,45,29,41,453,451,456,41,46,16,104,182,138,16,100,98,57,57,31.0,45.0
55,448,20,29,31,446,445,461,37,35,14,104,147,120,14,78,68,55,55,32.0,43.0
55,451,32,45,38,454,450,453,61,35,16,110,168,140,16,75,67,55,55,30.0,46.0
57,460,48,35,48,457,451,462,45,41,17,104,231,187,17,124,96,57,57,45.0,46.0
57,449,31,38,33,449,447,457,35,29,14,112,245,207,14,103,80,57,57,32.0,45.0
57,456,37,30,33,450,450,452,48,44,17,106,133,106,17,67,48,57,57,31.0,45.0
57,456,56,27,27,446,443,454,60,27,15,114,161,139,15,79,50,57,57,32.0,46.0
57,457,37,56,36,456,452,457,38,26,23,114,231,210,23,118,98,57,57,44.0,44.0
57,453,35,27,37,448,447,462,54,31,16,114,203,159,16,116,101,57,57,32.0,45.0
57,454,43,20,30,450,448,457,45,33,14,114,196,158,14,100,100,57,57,30.0,45.0
57,451,27,14,29,446,444,463,43,40,16,110,147,130,16,67,95,57,57,32.0,46.0
57,450,33,20,33,450,448,456,51,20,12,106,224,179,12,103,96,57,57,33.0,46.0
57,456,37,20,37,451,448,457,40,29,23,114,217,187,23,82,68,57,57,46.0,46.0
57,459,51,30,28,451,449,452,48,26,15,114,238,188,15,129,97,57,57,31.0,46.0
57,456,28,24,22,450,448,458,48,36,18,114,154,136,18,84,87,57,57,46.0,43.0
57,453,35,28,30,449,448,455,36,49,16,110,182,162,16,104,85,57,57,29.0,46.0
55,448,27,27,29,449,446,454,41,33,19,112,133,120,19,67,80,55,55,30.0,45.0
57,454,35,28,42,455,453,464,37,35,14,110,224,188,14,98,97,57,57,46.0,46.0
57,454,35,24,49,452,446,450,68,32,19,114,168,137,19,58,77,57,57,30.0,46.0
57,448,29,29,28,448,445,457,79,39,13,110,203,201,13,102,100,57,57,29.0,45.0
55,463,45,31,36,452,449,457,41,39,16,108,175,167,16,96,104,55,55,46.0,42.0
57,449,25,25,35,448,447,455,45,33,17,114,154,111,17,72,63,57,57,31.0,44.0
57,459,38,33,32,450,446,460,36,39,15,114,182,164,15,76,80,57,57,30.0,45.0
57,465,47,28,35,453,451,461,60,23,19,114,196,166,19,101,88,57,57,46.0,45.0
57,457,35,29,37,452,450,457,47,28,24,114,203,149,24,102,82,57,57,29.0,44.0
57,452,30,25,27,449,448,455,48,41,23,112,210,170,23,94,83,57,57,32.0,44.0
57,458,49,27,29,450,448,460,44,49,26,114,224,172,26,96,82,57,57,45.0,45.0
57,455,46,22,21,451,451,460,55,43,16,110,245,189,16,129,83,57,57,47.0,43.0
57,458,44,22,28,450,448,464,47,34,17,110,189,133,17,119,100,57,57,32.0,45.0
57,457,43,16,20,446,444,458,37,23,15,110,245,209,15,124,98,57,57,30.0,45.0
57,459,41,33,26,451,450,452,45,26,18,98,224,184,18,105,101,57,57,47.0,44.0
57,455,37,22,31,451,448,465,53,35,13,114,238,214,13,94,82,57,57,28.0,46.0
57,450,31,18,27,446,446,458,55,31,11,113,175,131,11,91,95,57,57,31.0,44.0
57,456,45,27,35,446,446,454,33,31,16,110,161,112,16,99,86,57,57,31.0,46.0
57,459,48,24,31,452,452,459,41,37,18,112,238,212,18,110,96,57,57,30.0,44.0
57,459,51,36,33,454,452,458,45,43,23,114,231,187,23,107,95,57,57,43.0,46.0
43,453,24,32,28,448,448,459,41,28,21,100,168,170,21,63,82,43,43,29.0,45.0
57,449,31,58,44,447,445,454,50,25,12,110,210,157,12,112,100,57,57,32.0,46.0
57,452,24,24,35,452,450,458,52,38,15,113,175,132,15,102,63,57,57,31.0,43.0
57,455,44,22,30,449,449,467,46,48,15,114,196,168,15,118,99,57,57,46.0,46.0
57,454,35,29,34,450,443,464,57,24,23,114,147,103,23,62,49,57,57,32.0,46.0
43,456,45,18,26,446,444,453,80,24,13,100,126,116,13,71,66,43,43,32.0,46.0
57,456,30,42,41,451,448,454,56,33,18,110,154,131,18,110,103,57,57,30.0,47.0
51,450,29,28,24,446,444,447,33,26,21,108,154,163,21,63,93,51,51,30.0,40.0
55,450,30,18,33,446,445,455,47,31,21,104,119,85,21,59,64,55,55,32.0,45.0
57,461,41,28,34,454,454,462,47,39,17,110,168,146,17,99,86,57,57,44.0,43.0
57,450,30,18,24,447,445,456,35,19,13,98,154,138,13,92,79,57,57,29.0,44.0
57,454,24,33,30,451,449,455,57,46,16,104,203,167,16,92,80,57,57,46.0,45.0
57,454,34,27,32,448,448,457,42,30,18,110,175,129,18,76,66,57,57,31.0,43.0
57,450,43,20,52,450,445,457,56,50,25,110,210,184,25,83,83,57,57,28.0,42.0
57,452,33,31,28,449,449,458,47,35,15,112,182,168,15,79,88,57,57,31.0,46.0
57,454,35,26,35,448,444,456,35,31,15,114,217,183,15,111,97,57,57,33.0,46.0
55,453,35,30,41,447,446,460,56,35,21,106,133,115,21,50,66,55,55,30.0,45.0
57,451,31,20,29,450,449,465,41,22,15,114,182,134,15,86,77,57,57,30.0,44.0
57,459,46,16,18,443,443,455,67,33,14,110,161,127,14,106,63,57,57,33.0,46.0
57,455,30,47,40,456,451,460,35,32,16,104,189,158,16,100,83,57,57,30.0,46.0
57,457,37,22,37,453,450,453,49,33,19,114,154,133,19,85,95,57,57,32.0,46.0
57,460,30,43,39,453,448,461,28,34,20,114,154,138,20,58,65,57,57,31.0,46.0
57,455,44,26,31,449,448,461,33,33,18,110,161,162,18,77,68,57,57,32.0,45.0
57,453,41,42,30,451,446,457,53,47,15,114,182,163,15,111,100,57,57,31.0,46.0
57,457,39,33,35,453,451,460,37,35,18,110,217,181,18,111,101,57,57,31.0,44.0
57,455,28,22,32,452,450,462,39,24,19,106,161,131,19,77,80,57,57,32.0,46.0
57,458,39,20,37,448,449,457,57,51,15,114,182,130,15,106,84,57,57,32.0,44.0
57,463,37,28,39,448,445,455,40,31,25,108,231,205,25,85,96,57,57,27.0,42.0
57,459,41,32,37,453,449,458,52,28,15,114,238,188,15,106,103,57,57,30.0,43.0
51,447,28,22,22,444,442,447,56,39,13,108,161,160,13,71,79,51,51,28.0,41.0
57,456,38,20,40,450,452,455,42,21,14,105,189,160,14,95,78,57,57,33.0,44.0
57,450,35,32,35,453,451,454,54,39,22,112,231,189,22,79,82,57,57,44.0,43.0
57,457,33,29,45,453,448,460,49,30,17,114,203,195,17,82,83,57,57,29.0,44.0
55,449,50,20,28,446,446,451,56,18,14,104,287,215,14,121,100,55,55,29.0,
55,454,34,35,53,453,450,459,40,47,17,112,224,190,17,112,87,55,57,27.0,45.0
57,454,39,18,31,445,446,455,36,24,13,102,154,131,13,110,103,57,57,31.0,45.0
57,454,44,16,45,446,445,454,50,31,13,114,252,191,13,134,80,57,57,31.0,46.0
57,451,22,29,38,449,449,457,37,33,18,110,189,139,18,87,93,57,57,32.0,46.0
57,453,33,20,31,448,448,454,39,39,14,110,182,170,14,93,103,57,57,30.0,45.0
57,458,47,20,20,448,446,461,47,24,14,112,203,163,14,93,68,57,57,32.0,45.0
57,458,41,45,33,455,448,458,41,50,24,114,210,162,24,91,82,57,57,27.0,41.0
57,456,44,24,24,453,447,455,83,21,17,114,161,133,17,82,63,57,57,30.0,44.0
57,456,35,22,32,449,449,458,58,22,16,114,140,109,16,88,85,57,57,31.0,44.0
55,462,39,20,20,447,447,461,39,45,14,104,210,166,14,117,79,55,55,45.0,42.0
57,468,49,22,24,447,447,460,47,50,17,113,196,160,17,102,101,57,57,31.0,44.0
57,454,37,30,35,447,445,450,51,35,13,110,112,97,13,76,79,57,57,28.0,40.0
57,455,36,28,51,452,448,454,55,18,15,112,189,186,15,82,94,57,57,28.0,45.0
55,450,41,32,34,449,446,456,41,46,17,108,217,193,17,109,87,55,55,30.0,44.0
57,455,49,27,34,449,447,456,40,36,15,114,154,136,15,74,82,57,57,33.0,46.0
57,452,30,41,36,450,447,452,67,45,26,114,203,186,26,91,77,57,57,29.0,46.0
57,459,60,27,26,448,448,455,41,56,15,114,140,134,15,93,97,57,57,33.0,46.0
57,453,24,39,40,456,453,458,55,28,17,102,217,185,17,84,68,57,57,47.0,44.0
57,460,60,22,41,447,447,454,32,40,16,112,224,185,16,90,79,57,57,31.0,46.0
57,447,18,18,18,446,445,462,76,47,14,98,203,161,14,80,80,57,57,32.0,46.0
57,452,33,29,30,447,447,458,37,29,20,114,168,161,20,77,94,57,57,33.0,46.0
57,460,31,24,37,454,448,456,43,36,15,113,133,104,15,94,99,57,57,30.0,45.0
57,457,46,20,37,448,444,448,29,52,22,112,224,160,22,116,97,57,57,31.0,44.0
55,451,35,33,36,452,448,454,51,37,21,112,224,190,21,85,82,55,55,31.0,44.0
51,451,29,18,28,447,445,461,69,56,14,108,175,155,14,82,52,51,51,32.0,45.0
57,449,31,25,16,443,443,460,33,33,14,114,182,152,14,100,76,57,57,32.0,45.0
57,462,63,33,29,453,448,457,55,27,16,114,196,154,16,110,103,57,57,30.0,45.0
57,453,34,38,30,453,451,454,39,32,24,110,238,188,24,101,84,57,57,44.0,45.0
57,450,23,31,38,450,449,449,43,57,22,110,217,211,22,106,103,57,57,46.0,45.0
57,462,50,20,20,448,448,462,49,54,15,114,154,136,15,96,80,57,57,31.0,46.0
57,454,34,22,28,450,447,455,43,35,15,106,196,186,15,91,67,57,57,31.0,46.0
57,463,32,33,22,452,451,455,36,28,22,114,217,187,22,100,97,57,57,45.0,42.0
57,454,33,16,20,446,446,458,53,24,12,106,154,158,12,67,67,57,57,30.0,44.0
57,452,33,27,26,445,443,456,76,64,29,114,147,131,29,87,98,57,57,33.0,45.0
57,458,39,31,28,449,445,449,52,46,13,114,119,106,13,67,51,57,57,33.0,44.0
57,461,51,41,42,455,452,454,29,35,18,114,182,166,18,99,81,57,57,31.0,44.0
57,452,18,29,38,452,451,450,36,30,24,106,140,132,24,68,98,57,57,19.0,46.0
57,461,45,26,30,454,453,457,56,41,17,114,196,167,17,107,82,57,57,47.0,46.0
57,450,40,29,37,449,446,461,25,31,23,98,217,179,23,109,98,57,57,31.0,45.0
57,450,41,14,27,443,446,458,43,26,12,110,231,165,12,133,82,57,57,32.0,46.0
55,456,56,27,20,449,449,462,56,35,14,96,182,144,14,86,70,55,55,45.0,46.0
57,450,29,29,29,450,450,460,52,29,15,114,196,158,15,95,82,57,57,46.0,44.0
57,451,39,29,29,448,448,460,47,24,21,114,147,140,21,81,80,57,57,32.0,45.0
57,452,29,23,31,447,444,456,33,33,17,114,133,145,17,69,85,57,57,31.0,46.0
57,451,32,22,32,449,449,470,41,46,16,114,168,140,16,86,65,57,57,44.0,44.0
57,459,32,36,35,457,451,459,42,38,15,98,217,213,15,84,100,57,57,41.0,44.0
57,453,32,46,40,454,446,458,51,45,21,114,147,145,21,59,66,57,57,28.0,45.0
57,450,22,32,28,451,450,455,37,33,15,104,203,161,15,106,98,57,57,31.0,46.0
57,453,31,27,22,448,446,458,39,36,21,110,203,189,21,89,100,57,57,31.0,46.0
55,461,51,24,39,453,450,460,50,37,23,112,217,163,23,123,80,55,55,47.0,46.0
57,449,27,12,22,445,442,455,83,26,11,98,182,132,11,79,79,57,57,31.0,45.0
57,452,30,23,29,445,443,453,50,22,15,114,154,109,15,83,82,57,57,31.0,46.0
57,453,34,30,41,452,448,453,43,46,18,110,175,142,18,98,80,57,57,30.0,46.0
57,449,50,20,32,450,448,460,56,52,14,113,182,156,14,120,100,57,57,32.0,44.0
57,457,35,24,26,453,451,460,38,39,15,110,231,213,15,109,101,57,57,29.0,46.0
57,458,36,23,25,447,447,454,64,43,18,114,133,112,18,65,66,57,57,31.0,44.0
57,454,33,27,26,444,442,452,58,43,19,113,133,107,19,99,101,57,57,31.0,46.0
57,457,33,18,25,446,444,459,54,40,15,102,182,156,15,110,99,57,57,32.0,45.0
57,464,44,20,29,445,444,462,42,43,25,113,126,97,25,95,99,57,57,21.0,45.0
57,454,34,42,32,452,448,464,60,41,15,114,210,164,15,106,86,57,57,46.0,46.0
57,454,34,37,28,449,447,450,46,30,16,102,126,110,16,79,80,57,57,33.0,46.0
57,450,24,22,37,449,447,457,39,44,12,114,133,141,12,84,83,57,57,32.0,46.0
57,456,39,35,30,456,453,459,60,30,17,114,196,167,17,96,98,57,57,46.0,46.0
57,459,25,53,36,454,447,456,56,37,22,114,210,162,22,93,83,57,57,32.0,46.0
57,453,35,20,25,448,446,452,39,35,13,114,140,132,13,96,98,57,57,32.0,46.0
57,458,32,33,22,452,450,455,50,43,23,106,217,163,23,113,70,57,57,33.0,46.0
57,464,45,35,36,452,452,465,38,28,15,114,217,193,15,103,99,57,57,45.0,43.0
57,451,41,18,30,449,448,458,62,33,14,106,175,133,14,110,84,57,57,31.0,46.0
57,456,28,36,26,455,452,457,37,30,16,102,203,175,16,96,83,57,57,30.0,45.0
57,451,39,12,32,446,446,453,42,43,11,114,182,137,11,91,82,57,57,30.0,46.0
57,452,35,35,29,452,449,451,38,35,12,114,154,132,12,96,100,57,57,31.0,42.0
57,458,36,22,29,449,450,456,39,33,16,114,224,190,16,117,94,57,57,30.0,45.0
57,455,39,31,38,448,448,453,34,42,17,104,245,203,17,100,96,57,57,29.0,46.0
57,453,37,33,37,454,449,451,46,60,19,110,196,168,19,91,82,57,57,47.0,44.0
51,457,39,27,22,449,448,460,52,49,23,108,189,139,23,97,81,51,51,46.0,45.0
57,452,20,27,26,448,447,460,77,28,14,106,189,193,14,72,97,57,57,28.0,45.0
57,455,37,22,28,449,450,455,48,33,17,114,168,164,17,86,83,57,57,46.0,46.0
57,453,19,14,20,446,444,455,35,28,14,114,189,182,14,86,100,57,57,32.0,46.0
